Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),6/20,5.623942899800801e-07,4.267947778404385e-05,0,0,26.41424093148231,380.1289960827075,GABRA2;GABRB3;GABBR2;GABRB1;GABRA5;GABRG2
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),8/48,9.561286151009091e-07,6.874061516988641e-05,0,0,12.38801261829653,171.70248055268476,GABRB3;GABRA2;GABRB1;SLC12A5;GABRA5;SLC6A1;GABRG2;ANO3
GO_Biological_Process_2023,Regulation Of Regulated Secretory Pathway (GO:1903305),7/35,1.2758547826629282e-06,8.714088165587799e-05,0,0,15.445754716981131,209.62814864500092,RIMS2;SYT4;RIMS3;SYT1;SYT13;SYN1;SYT7
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),8/51,1.546566804374157e-06,0.00010060048832262372,0,0,11.521971975643751,154.1579135150356,RIMS2;SNAP25;SYNGR1;RIMS3;STXBP1;SYT13;CPLX1;STX1A
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),7/37,1.8996810042571517e-06,0.00011582530394834872,0,0,14.414570230607966,189.8950195908203,BRSK1;SNAP25;SLC32A1;SLC17A7;CPLX1;SYT7;STX1A
GO_Biological_Process_2023,"Synaptic Transmission, GABAergic (GO:0051932)",5/14,1.950206435440718e-06,0.00011582530394834872,0,0,34.142361111111114,448.8892645384723,GABRA2;GABRB3;GABBR2;GABRA5;GABRG2
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),9/71,2.174488346482047e-06,0.00012376462838726982,0,0,9.009646794610044,117.47423630330974,GABRB3;DNM3;GABRA2;PTPRD;SLITRK1;CBLN4;SHANK3;GABRG2;SHANK2
GO_Biological_Process_2023,Monoatomic Anion Transmembrane Transport (GO:0098656),8/54,2.4223933305766164e-06,0.00013235957158270632,0,0,10.768893155945689,139.24991392634203,GABRB3;GABRA2;GABRB1;SLC12A5;GABRA5;SLC6A1;GABRG2;ANO3
GO_Biological_Process_2023,Calcium-Ion Regulated Exocytosis (GO:0017156),6/26,3.0767855323448097e-06,0.00016164957835319269,0,0,18.484326018808776,234.59613724541973,RIMS2;SYT4;RIMS3;SYT1;SYT13;SYT7
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),7/40,3.299238333077436e-06,0.00016691702085125102,0,0,13.102153611587571,165.37301040369707,DNM3;SH3GL3;SYT1;SH3GL2;SNAP91;STX1A;PACSIN1
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),11/118,3.592380983956127e-06,0.00017525687228871675,0,0,6.406571819751176,80.3172391329735,PTPRD;CAMK2B;TENM3;CAMK1D;CUX2;RELN;DLG4;SLITRK1;IL1RAPL1;STMN2;SERPINI1
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),17/281,3.84615770571142e-06,0.00018116729055178625,0,0,4.058281680440771,50.60042502315243,KCNH3;SLC6A17;SLC30A3;ABCC8;KCNK12;SLC6A15;GRIN2C;SLC6A1;GRIN1;SLC8A2;KCNS1;KCNQ2;SCN3B;SCN2A;ASIC2;SCN2B;KCNK4
GO_Biological_Process_2023,Memory (GO:0007613),8/58,4.218009577392904e-06,0.0001905791390345049,0,0,9.905362776025235,122.59022783808418,CUX2;NETO1;MAP1A;SLC6A1;CPEB3;SCN2A;SHANK3;SLC8A2
GO_Biological_Process_2023,Chloride Transport (GO:0006821),9/77,4.3250024231842255e-06,0.0001905791390345049,0,0,8.212164929262844,101.4292526616682,GABRB3;GABRA2;GABRB1;SLC12A5;GABRA5;SLC17A7;SLC6A1;GABRG2;ANO3
GO_Biological_Process_2023,Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158),6/28,4.898707564739295e-06,0.00020588332832584117,0,0,16.80222285551439,205.4330355489161,SYT4;SYT1;STXBP1;SYT13;SYT7;STX1A
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),11/122,4.973755369511536e-06,0.00020588332832584117,0,0,6.174441957881449,75.39818162857658,KCNJ4;KCNH3;KCNJ6;KCNS1;ABCC8;KCNK12;KCNQ2;KCNMA1;KCNAB1;SLC17A7;KCNK4
GO_Biological_Process_2023,Positive Regulation Of Dendrite Extension (GO:1903861),5/17,5.790828989068458e-06,0.00023265507056080924,0,0,25.60286458333333,308.7509632598349,RIMS2;SYT4;SYT1;CPNE6;RASAL1
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),8/61,6.212081719381645e-06,0.00024244867510500936,0,0,9.343253377775133,112.01640020164731,PTPRD;CNTNAP2;NELL1;SFRP1;CUX2;SLITRK1;SLITRK4;IL1RAPL1
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),6/30,7.512287727025896e-06,0.00026959713602156814,0,0,15.400470219435736,181.70969402812773,CAMK2B;ARHGAP44;CUX2;RELN;SHANK3;PPFIA2
GO_Biological_Process_2023,Regulation Of Dendrite Extension (GO:1903859),5/18,7.911612720600076e-06,0.00026959713602156814,0,0,23.63221153846154,277.6118170568685,RIMS2;SYT4;SYT1;CPNE6;RASAL1
GO_Biological_Process_2023,Associative Learning (GO:0008306),5/18,7.911612720600076e-06,0.00026959713602156814,0,0,23.63221153846154,277.6118170568685,BRSK1;NETO1;MAP1A;SLC6A1;GRIN1
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),8/63,7.942947696446718e-06,0.00026959713602156814,0,0,9.002581015199311,105.71934439183278,GABRB3;GABRA2;GABRB1;SLC12A5;GABRA5;SLC6A1;GABRG2;ANO3
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),16/266,7.973585591854175e-06,0.00026959713602156814,0,0,4.023300970873787,47.23104398588739,NECAB2;DMTN;PRKCB;LMO3;GRIN2C;PRKCZ;KLK6;GRIN1;RIMS2;NELL1;SFRP1;CUX2;RELN;NETO1;DLG4;SHANK3
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),9/83,8.091861330076349e-06,0.00026959713602156814,0,0,7.54400444748546,88.45082513939698,JPH4;CACNA1I;JPH3;HTR2A;PLCH2;GRIN2C;SCN2A;SLC8A2;GRIN1
GO_Biological_Process_2023,Synapse Organization (GO:0050808),11/131,9.879275123248929e-06,0.000321311662341858,0,0,5.708731422505308,65.79353734477878,PTPRD;DNM3;UNC13C;SLITRK1;CNTN2;SLC6A1;SHANK3;SHANK2;CBLN2;SLC8A2;PPFIA2
GO_Biological_Process_2023,Positive Regulation Of Synapse Assembly (GO:0051965),6/32,1.1155452541654744e-05,0.00035438019004419485,0,0,14.21437183506149,162.09475710801848,PTPRD;CUX2;SEMA4D;SLITRK1;SLITRK4;IL1RAPL1
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),10/109,1.1500824722089654e-05,0.00035704833114487427,0,0,6.277376944043611,71.39318431185417,SYT4;DLG2;DMTN;SYT1;DLG4;CPNE6;ITPKA;ADCY1;SYT13;SYT7
GO_Biological_Process_2023,Positive Regulation Of Developmental Growth (GO:0048639),7/50,1.5380191085289466e-05,0.0004668742449445647,0,0,10.050021939447126,111.37866634780396,RIMS2;SHTN1;SYT4;SEMA4D;SYT1;CPNE6;RASAL1
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),8/69,1.576004915444124e-05,0.0004680049379340594,0,0,8.114598955370534,89.73149779311326,SYT4;DMTN;SYT1;CPNE6;ITPKA;ADCY1;SYT13;SYT7
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),16/283,1.7243225475892264e-05,0.0005011541702142305,0,0,3.763838890707005,41.28212828184765,SH3GL3;CNTNAP2;RTN1;SLC6A17;GRIN2C;HPCAL4;KLK6;GRIN1;RELN;NNAT;MAL;TAGLN3;SERPINI1;NPTX1;ASIC2;SH3GL2
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Development (GO:0060999),5/21,1.805202350487729e-05,0.0005137305022429663,0,0,19.1982421875,209.68805398710492,CAMK2B;CUX2;RELN;CPEB3;SHANK3
GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",5/22,2.3051689732765236e-05,0.0006426246566317818,0,0,18.06801470588235,192.9261321977011,RELN;GRIN2C;CACNG3;SHANK3;GRIN1
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),12/171,2.42744011505874e-05,0.0006631766394340477,0,0,4.705768882994756,50.00391526295133,KCNJ4;KCNH3;KCNJ6;KCNS1;KCNMA1;CAMK2A;KCNAB1;SLC17A7;SCN3B;SCN2A;CACNG3;KCNK4
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),11/146,2.746258816688706e-05,0.0007355665771758377,0,0,5.070535503656523,53.254241789455854,SHTN1;BRSK1;CNTNAP2;DLG4;SLITRK1;SLITRK4;MAP1A;CCK;SHANK3;PACSIN1;ZNF365
GO_Biological_Process_2023,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",7/55,2.9150178972213545e-05,0.0007657527783854559,0,0,9.000851677148846,93.99633965602048,GRM3;RELN;SYT1;GRIN2C;SHANK3;CACNG3;GRIN1
GO_Biological_Process_2023,Axon Development (GO:0061564),9/99,3.3958282654849744e-05,0.000875226681255184,0,0,6.197784810126582,63.77754701753488,SHTN1;BRSK1;SLITRK1;SLITRK4;MAP1A;PLP1;CCK;BHLHE22;NMNAT2
GO_Biological_Process_2023,Neuron Development (GO:0048666),11/150,3.527771041074255e-05,0.0008923954152050801,0,0,4.923612702194932,50.478153754215576,CNTNAP2;SRRM4;TENM3;UNC5A;MYT1L;NPY;STMN2;STMN4;MAP4;RAB6B;SH3GL2
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),8/82,5.596331577269826e-05,0.0013740991865275,0,0,6.684627845511126,65.44794894659577,SLC6A17;SLC6A15;SLC6A1;ASIC2;SCN3B;SCN2A;SLC8A2;SCN2B
GO_Biological_Process_2023,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),6/42,5.6332031072871824e-05,0.0013740991865275,0,0,10.260710553814002,100.393329009208,RELN;NETO1;DLG4;NPTX1;CACNG3;DLGAP2
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),9/106,5.833759474948093e-05,0.0013980553408384,0,0,5.748466657966854,56.0433180235296,SYT4;DMTN;SYT1;CPNE6;ITPKA;KCNMA1;ADCY1;SYT13;SYT7
GO_Biological_Process_2023,Synaptic Vesicle Membrane Organization (GO:0048499),4/14,6.024256777202838e-05,0.0014188163375274,0,0,24.50467289719626,238.115125223083,SNAP25;SYNGR1;SYP;STX1A
GO_Biological_Process_2023,Axonogenesis (GO:0007409),12/188,6.144345795175151e-05,0.0014225722637642,0,0,4.24753122277084,41.18998034951569,EPHB6;SHTN1;BRSK1;NELL1;RELN;SEMA4D;KIF5C;SLITRK1;SLITRK4;MAP1A;CNTN2;CCK
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),5/27,6.611004241508824e-05,0.0015051052989835,0,0,13.958096590909092,134.335372164156,SYT4;SYT1;SYT13;SYT7;STX1A
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),15/284,6.855718570332991e-05,0.0015352314044385,0,0,3.490706319702602,33.46834182476155,KCNH3;SLC6A17;SLC30A3;ABCC8;KCNK12;SLC6A15;SLC6A1;SLC8A2;KCNS1;KCNQ2;SCN3B;SCN2A;ASIC2;SCN2B;KCNK4
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),10/135,7.328627158626589e-05,0.0016146620481748,0,0,4.965079365079365,47.27320212873941,SYT4;DLG2;DMTN;SYT1;DLG4;CPNE6;ITPKA;ADCY1;SYT13;SYT7
GO_Biological_Process_2023,Cellular Response To Histamine (GO:0071420),3/6,8.199725295101976e-05,0.0017779086909697,0,0,61.09316770186335,574.814912108324,GABRB3;GABRB1;GABRG2
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),8/89,0.00010052299844003936,0.0021455377479545,0,0,6.104763017486467,56.19510066697402,SLC6A17;SLC6A15;SLC6A1;ASIC2;SCN3B;SCN2A;SLC8A2;SCN2B
GO_Biological_Process_2023,Myelination (GO:0042552),6/48,0.0001214303989015136,0.0025205499266409,0,0,8.792207792207792,79.2720340445308,PLP1;MAL2;MAL;SCN2A;KLK6;BCAS1
GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),11/172,0.00012178352500608043,0.0025205499266409,0,0,4.246033943901571,38.27063115017896,PTPRD;BRSK1;NELL1;RTN1;RELN;MYT1L;IL1RAPL1;LHX6;CCK;SEPTIN4;KIAA0319
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),8/92,0.00012703008772076976,0.0025898970123368,0,0,5.885834459966952,52.80233058521991,CAMK2B;TENM3;CAMK1D;CUX2;RELN;STMN2;SERPINI1;PACSIN1
GO_Biological_Process_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),5/31,0.00013192562153850103,0.0026117449133564,0,0,11.80829326923077,105.4866987871299,PTPRD;CUX2;SEMA4D;IL1RAPL1;KNDC1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),5/31,0.00013192562153850103,0.0026117449133564,0,0,11.80829326923077,105.4866987871299,CALB2;RELN;ADCY1;CYP46A1;SHANK3
GO_Biological_Process_2023,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),4/17,0.0001378172436455243,0.002689405068854,0,0,18.84687275341481,167.5408221402291,PTPRD;CUX2;RELN;IL1RAPL1
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),7/70,0.00013987397943243654,0.0026910965620381,0,0,6.852550663871418,60.81480206220407,RGS4;CAMK2A;SYP;RGS11;RGS7;KCTD16;KLK6
GO_Biological_Process_2023,Vesicle-Mediated Transport In Synapse (GO:0099003),4/18,0.00017493341315603103,0.003318875588488,0,0,17.499777481085893,151.39241513770946,BRSK1;SNAP25;CPLX1;STX1A
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),3/8,0.00022409708684208152,0.0041933783647436,0,0,36.65217391304348,308.00402095132347,SYT4;SYT1;STX1A
GO_Biological_Process_2023,Regulation Of Exocytosis (GO:0017157),6/54,0.00023553240614507012,0.0043478009026238,0,0,7.690830721003135,64.24660071365942,RIMS2;SYT1;IL1RAPL1;STXBP6;SEPTIN4;CPLX1
GO_Biological_Process_2023,Regulation Of Postsynaptic Membrane Potential (GO:0060078),5/35,0.00023900588992717043,0.0043530939418735,0,0,10.231770833333334,85.32296578499003,GABRA2;GABRA5;GRIN2C;GABRG2;GRIN1
GO_Biological_Process_2023,Long-Term Synaptic Potentiation (GO:0060291),4/20,0.00026996237913954225,0.0048522185513765,0,0,15.3107476635514,125.81190356275366,GRIN2C;PRKCZ;SHANK2;SLC8A2
GO_Biological_Process_2023,Regulation Of Dendritic Spine Development (GO:0060998),4/21,0.0003292357888522792,0.0058160581483627,0,0,14.409382444566612,115.54503922809648,CAMK2B;CPEB3;SHANK3;PPFIA2
GO_Biological_Process_2023,Response To Histamine (GO:0034776),3/9,0.00033210288109245835,0.0058160581483627,0,0,30.54192546583851,244.6428312425533,GABRB3;GABRB1;GABRG2
GO_Biological_Process_2023,Positive Regulation Of Cell Growth (GO:0030307),8/106,0.00033835146447182176,0.0058504822844115,0,0,5.041395738105968,40.28793778668896,RIMS2;SHTN1;SYT4;SFRP1;SYT1;SEMA4D;CPNE6;RASAL1
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),5/38,0.0003551207076077128,0.0060636860824016,0,0,9.300189393939394,73.8718954511932,RIMS2;RIMS3;CAMK2A;CPLX1;SYN1
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),8/107,0.0003606183955948453,0.0060815398565747,0,0,4.990217633750757,39.56089960383783,PANX2;GABRB1;SLC12A5;SLC32A1;SLC1A2;SLC17A7;SLC8A2;GRIN1
GO_Biological_Process_2023,Regulation Of Dopamine Secretion (GO:0014059),4/22,0.0003972771239678776,0.0066180555041478,0,0,13.608168916580132,106.56388984399776,SYT4;SYT1;SYT13;SYT7
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),9/137,0.0004106521410576945,0.0067584436709013,0,0,4.349362143987341,33.915299871050266,KCNJ4;KCNH3;KCNJ6;SLC12A5;KCNS1;ABCC8;KCNK12;KCNQ2;KCNK4
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),12/234,0.0004709737863849173,0.0076589308595452,0,0,3.359468094292376,25.73590451128024,SGSM1;SFRP1;SEMA4D;AGAP1;PKP4;AGAP3;RGS11;ARHGEF7;RAP1GAP;GARNL3;RAPGEF4;RGS7
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),5/41,0.0005095186901391174,0.0081882650674121,0,0,8.523871527777779,64.6283691672686,CAMK1D;SEMA4D;KNDC1;KIAA0319;PACSIN1
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),7/87,0.0005391199203666067,0.0085632303630323,0,0,5.391705974842767,40.5756743473507,CHGA;SNAP25;SFRP1;NNAT;MYRIP;STX1A;SYT7
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),6/64,0.0005969411160164298,0.0093726616606717,0,0,6.361582531618203,47.2264298726186,RIMS2;SYT1;CAMK2A;SEPTIN4;CPLX1;SYN1
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),4/25,0.0006611446541838449,0.0101515009183086,0,0,11.66236463432725,85.38644468115862,ARHGAP44;IL1RAPL1;SHANK3;PPFIA2
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),7/90,0.0006614081857463189,0.0101515009183086,0,0,5.196029400621353,38.040855470243386,NELL1;SFRP1;RELN;DMTN;SEMA4D;ENPP2;PRKCZ
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),5/44,0.0007096201038430433,0.0107704562427733,0,0,7.86698717948718,57.04179956448223,DNM3;SYT1;SYT7;STX1A;PACSIN1
GO_Biological_Process_2023,Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770),3/12,0.0008388331502467943,0.0125917152004079,0,0,20.358178053830223,144.20712856611505,PTPRD;CUX2;IL1RAPL1
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),6/69,0.000891958115249293,0.013243638972071,0,0,5.855202268995373,41.11576539582068,CHRM3;RELN;DLG4;SCN3B;CACNG3;SCN2B
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),4/28,0.0010298724683642,0.0151269439976949,0,0,10.20301142263759,70.17958060505643,BRSK1;NCS1;IL1RAPL1;ZNF365
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),16/406,0.00105849528528,0.0153306215299749,0,0,2.560451414820347,17.541414320088524,SYT4;DMTN;SYT1;CPNE6;PDE2A;ADCY1;AGAP3;SYT13;SYT7;CAMKK2;SFRP1;DLG2;DLG4;ITPKA;CPEB3;KCNK4
GO_Biological_Process_2023,Regulation Of Short-Term Neuronal Synaptic Plasticity (GO:0048172),3/13,0.0010774082480802,0.0153306215299749,0,0,18.321428571428573,125.1939287750565,SYNGR1;SYP;SLC8A2
GO_Biological_Process_2023,Inhibitory Synapse Assembly (GO:1904862),3/13,0.0010774082480802,0.0153306215299749,0,0,18.321428571428573,125.1939287750565,GABRA2;GABRB3;GABRG2
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),9/158,0.0011437083703315,0.0161062436481746,0,0,3.732350692379577,25.281000302830176,CAMK2B;BRSK1;CAMK1D;PNCK;CAMKV;PRKCB;MAST3;CAMK2A;PRKCZ
GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),5/49,0.0011662850973311,0.0161119961239674,0,0,6.971235795454546,47.08325051131393,PTPRD;CUX2;SLITRK1;SLITRK4;IL1RAPL1
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765),4/29,0.0011795019124427,0.0161119961239674,0,0,9.794392523364486,66.04028844417817,KCNJ4;KCNJ6;GRIN2C;GRIN1
GO_Biological_Process_2023,Regulation Of Neuron Migration (GO:2001222),4/29,0.0011795019124427,0.0161119961239674,0,0,9.794392523364486,66.04028844417817,CAMK2B;SHTN1;RELN;CAMK2A
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),4/30,0.0013437138633009,0.0179952268359717,0,0,9.417205847112388,62.26955934530364,SFRP1;DMTN;SEMA4D;PRKCZ
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),4/30,0.0013437138633009,0.0179952268359717,0,0,9.417205847112388,62.26955934530364,RIMS2;RIMS3;SYT1;DLG4
GO_Biological_Process_2023,Regulation Of Synapse Assembly (GO:0051963),5/51,0.0013992833370106,0.0185574858092863,0,0,6.667459239130435,43.81717579423331,PTPRD;CUX2;SLITRK1;SLITRK4;IL1RAPL1
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),9/163,0.0014214715584969,0.0186704822010276,0,0,3.6102457668913366,23.66899737608091,RIMS2;GABBR2;VIPR1;GABBR1;GPR37;PDE2A;ADCY2;ADCY1;VIP
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),8/132,0.0014378351501688,0.0187055506202918,0,0,3.9790373460873103,26.04127412396629,CNTNAP2;UNC5A;NPY;STMN2;STMN4;MAP4;RAB6B;SH3GL2
