Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Four-Way Junction DNA Binding (GO:0000400),2/16,0.0065029175268859,0.1060761442495298,0,0,18.76348155156102,94.4835930208181,YY1;HMGB2
GO_Molecular_Function_2023,"DNA Binding, Bending (GO:0008301)",2/17,0.007333189458751,0.1060761442495298,0,0,17.511699779249447,86.07604128886801,TOP2A;HMGB2
GO_Molecular_Function_2023,Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641),2/17,0.007333189458751,0.1060761442495298,0,0,17.511699779249447,86.07604128886801,ANXA2;S100A11
GO_Molecular_Function_2023,Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),3/53,0.0077752147617456,0.1060761442495298,0,0,7.9188,38.46014028069504,SERPINA3;ANXA2;SERPINH1
GO_Molecular_Function_2023,DNA Polymerase Binding (GO:0070182),2/19,0.0091286811105364,0.1162385394741643,0,0,15.449941566030386,72.55808667003919,PCNA;PTGES3
GO_Molecular_Function_2023,DNA-binding Transcription Factor Binding (GO:0140297),6/282,0.0215515251819788,0.2367157348624367,0,0,2.8942620526471456,11.106176928165269,YY1;CENPF;MYC;ETS1;HIF1A;PTMA
GO_Molecular_Function_2023,DNA Secondary Structure Binding (GO:0000217),2/33,0.0262905828256386,0.2367157348624367,0,0,8.466566972869044,30.805980450752735,YY1;HMGB2
GO_Molecular_Function_2023,Protein Tyrosine Kinase Binding (GO:1990782),3/85,0.0274830953119357,0.2367157348624367,0,0,4.820731707317073,17.32659763486966,PCNA;ANGPT2;NOX4
GO_Molecular_Function_2023,Hsp90 Protein Binding (GO:0051879),2/35,0.0293348548968792,0.2367157348624367,0,0,7.952638972506522,28.064694998359176,PTGES3;HIF1A
GO_Molecular_Function_2023,Receptor Ligand Activity (GO:0048018),6/319,0.0362589041577283,0.2367157348624367,0,0,2.5473039055877944,8.449586119872405,LGALS3;NMB;GPNMB;HMGB2;TIMP1;VEGFA
GO_Molecular_Function_2023,Microtubule Binding (GO:0008017),5/239,0.0369006077389819,0.2367157348624367,0,0,2.8316297066297067,9.343039402097444,KIFC1;SBDS;NUSAP1;BIRC5;KIF20A
GO_Molecular_Function_2023,Supercoiled DNA Binding (GO:0097100),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,HMGB2
GO_Molecular_Function_2023,Telomerase Activity (GO:0003720),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,PTGES3
GO_Molecular_Function_2023,Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,APOC1
GO_Molecular_Function_2023,Keratin Filament Binding (GO:1990254),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,VIM
GO_Molecular_Function_2023,Chitinase Activity (GO:0004568),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,CHI3L2
GO_Molecular_Function_2023,RNA-directed DNA Polymerase Activity (GO:0003964),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,PTGES3
GO_Molecular_Function_2023,Acetyltransferase Activator Activity (GO:0010698),1/5,0.0376727372946303,0.2367157348624367,0,0,32.63651315789474,107.0092062118616,CDK1
GO_Molecular_Function_2023,Translation Initiation Factor Activity (GO:0003743),2/41,0.0392478137862003,0.2367157348624367,0,0,6.727118356257429,21.781464319740923,EIF3M;EIF1AY
GO_Molecular_Function_2023,Transcription Coregulator Binding (GO:0001221),3/99,0.040431551181502,0.2367157348624367,0,0,4.114791666666667,13.20084760772254,MYC;ETS1;HIF1A
GO_Molecular_Function_2023,RNA Binding (GO:0003723),17/1411,0.0418991678740364,0.2367157348624367,0,0,1.654680774748924,5.249457072761218,TOP2A;SLBP;ANXA2;HMGB2;RPS4Y1;RPL9;YY1;LGALS3;RPS28;G3BP1;SUMO2;SBDS;RPL14;SERPINH1;NUSAP1;IGF2BP3;VIM
GO_Molecular_Function_2023,Cell-Cell Adhesion Mediator Activity (GO:0098632),2/43,0.0427968515229665,0.2367157348624367,0,0,6.398320142141819,20.16296702602986,ANXA2;S100A11
GO_Molecular_Function_2023,CCR Chemokine Receptor Binding (GO:0048020),2/44,0.0446147521097197,0.2367157348624367,0,0,6.245663828445285,19.42208278419253,NES;CNIH4
GO_Molecular_Function_2023,MutLalpha Complex Binding (GO:0032405),1/6,0.0450363618378181,0.2367157348624367,0,0,26.107894736842105,80.94191638344306,PCNA
GO_Molecular_Function_2023,NAD(P)H Oxidase H2O2-forming Activity (GO:0016174),1/6,0.0450363618378181,0.2367157348624367,0,0,26.107894736842105,80.94191638344306,NOX4
GO_Molecular_Function_2023,Dopamine Receptor Binding (GO:0050780),1/6,0.0450363618378181,0.2367157348624367,0,0,26.107894736842105,80.94191638344306,GNA13
GO_Molecular_Function_2023,Damaged DNA Binding (GO:0003684),2/45,0.0464608542919234,0.2367157348624367,0,0,6.100107808409056,18.72211638080297,PCNA;HMGB2
GO_Molecular_Function_2023,Metal Ion Binding (GO:0046872),8/521,0.0472827174531933,0.2367157348624367,0,0,2.079343953754117,6.3453477005588566,TOP2A;MELK;ANXA1;ANXA2;AMY1A;AMY1B;IGFBP3;AMY1C
GO_Molecular_Function_2023,Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538),2/46,0.0483346264902357,0.2367157348624367,0,0,5.961167971101746,18.05999663438655,CCNB2;CKS2
GO_Molecular_Function_2023,Calcium Ion Binding (GO:0005509),6/346,0.0503013379057495,0.2397172162378488,0,0,2.341776710684273,7.001265106542541,MELK;ANXA1;ANXA2;AMY1A;AMY1B;AMY1C
GO_Molecular_Function_2023,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",6/348,0.051457622333779,0.2397172162378488,0,0,2.3278434180689818,6.906703686822331,YY1;MYC;E2F2;ETS1;HIF1A;HOXA5
GO_Molecular_Function_2023,Superoxide-Generating NAD(P)H Oxidase Activity (GO:0016175),1/8,0.0595960981777747,0.240297527411267,0,0,18.646616541353385,52.58653858042821,NOX4
GO_Molecular_Function_2023,Vascular Endothelial Growth Factor Receptor 2 Binding (GO:0043184),1/8,0.0595960981777747,0.240297527411267,0,0,18.646616541353385,52.58653858042821,VEGFA
GO_Molecular_Function_2023,RAGE Receptor Binding (GO:0050786),1/8,0.0595960981777747,0.240297527411267,0,0,18.646616541353385,52.58653858042821,HMGB2
GO_Molecular_Function_2023,RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity (GO:0008353),1/8,0.0595960981777747,0.240297527411267,0,0,18.646616541353385,52.58653858042821,CDK1
GO_Molecular_Function_2023,Disulfide Oxidoreductase Activity (GO:0015036),1/8,0.0595960981777747,0.240297527411267,0,0,18.646616541353385,52.58653858042821,TXNL1
GO_Molecular_Function_2023,Channel Activity (GO:0015267),2/52,0.0601293580458159,0.240297527411267,0,0,5.244238410596027,14.742902309038682,MCUB;PDPN
GO_Molecular_Function_2023,DNA Binding (GO:0003677),11/846,0.0603889074122555,0.240297527411267,0,0,1.7637851058446488,4.950856325975983,YY1;TOP2A;SERPINA3;PCNA;CDC45;MYC;HMGB2;E2F2;ETS1;HIF1A;HOXA5
GO_Molecular_Function_2023,Omega Peptidase Activity (GO:0008242),1/9,0.0667930516009897,0.2551494571157806,0,0,16.314967105263158,44.15084974035449,GGH
GO_Molecular_Function_2023,Lipase Inhibitor Activity (GO:0055102),1/9,0.0667930516009897,0.2551494571157806,0,0,16.314967105263158,44.15084974035449,APOC1
GO_Molecular_Function_2023,Transcription Cis-Regulatory Region Binding (GO:0000976),7/474,0.0722912133714419,0.2603889498110294,0,0,1.9896746942008157,5.226980252322702,YY1;UHRF1;MYC;HMGB2;E2F2;ETS1;HIF1A
GO_Molecular_Function_2023,Histone H4K12 Acetyltransferase Activity (GO:0043997),1/10,0.0739352845331792,0.2603889498110294,0,0,14.501461988304094,37.77000181895698,HAT1
GO_Molecular_Function_2023,Calcium Channel Inhibitor Activity (GO:0019855),1/10,0.0739352845331792,0.2603889498110294,0,0,14.501461988304094,37.77000181895698,MCUB
GO_Molecular_Function_2023,N6-methyladenosine-containing RNA Binding (GO:1990247),1/10,0.0739352845331792,0.2603889498110294,0,0,14.501461988304094,37.77000181895698,IGF2BP3
GO_Molecular_Function_2023,Receptor Tyrosine Kinase Binding (GO:0030971),2/59,0.0749811112021289,0.2603889498110294,0,0,4.598582549087952,11.912715686310518,PCNA;ANGPT2
GO_Molecular_Function_2023,Complement Receptor Activity (GO:0004875),1/11,0.0810232101444098,0.2763470203139692,0,0,13.050657894736842,32.79655934812105,FPR3
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On NAD(P)H, Oxygen As Acceptor (GO:0050664)",1/12,0.0880572385368459,0.2850666535684335,0,0,11.863636363636363,28.82588682388105,NOX4
GO_Molecular_Function_2023,Vascular Endothelial Growth Factor Receptor Binding (GO:0005172),1/12,0.0880572385368459,0.2850666535684335,0,0,11.863636363636363,28.82588682388105,VEGFA
GO_Molecular_Function_2023,Platelet-Derived Growth Factor Receptor Binding (GO:0005161),1/12,0.0880572385368459,0.2850666535684335,0,0,11.863636363636363,28.82588682388105,VEGFA
GO_Molecular_Function_2023,Carbonate Dehydratase Activity (GO:0004089),1/13,0.0950377767974155,0.2906769958888482,0,0,10.874451754385966,25.592813587643803,CA12
GO_Molecular_Function_2023,Metalloendopeptidase Inhibitor Activity (GO:0008191),1/13,0.0950377767974155,0.2906769958888482,0,0,10.874451754385966,25.592813587643803,TIMP1
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),7/511,0.0979231471719245,0.2906769958888482,0,0,1.8400875190258752,4.275576426503188,TOP2A;POTEKP;CKS2;NOX4;KIF20A;HIF1A;AURKA
GO_Molecular_Function_2023,Cadherin Binding (GO:0045296),5/319,0.098599590710824,0.2906769958888482,0,0,2.101588053021174,4.868724177259736,CCNB2;ANXA1;ANXA2;RPL14;S100A11
GO_Molecular_Function_2023,Tubulin Binding (GO:0015631),5/322,0.1015607155110663,0.2906769958888482,0,0,2.0813794867422626,4.760319854114461,KIFC1;SBDS;NUSAP1;BIRC5;KIF20A
GO_Molecular_Function_2023,Hyaluronic Acid Binding (GO:0005540),1/14,0.1019652289243603,0.2906769958888482,0,0,10.037449392712553,22.91673575257858,CD44
GO_Molecular_Function_2023,Water Channel Activity (GO:0015250),1/14,0.1019652289243603,0.2906769958888482,0,0,10.037449392712553,22.91673575257858,PDPN
GO_Molecular_Function_2023,Cyclin-Dependent Protein Serine/Threonine Kinase Activator Activity (GO:0061575),1/14,0.1019652289243603,0.2906769958888482,0,0,10.037449392712553,22.91673575257858,CKS2
GO_Molecular_Function_2023,Protein Phosphatase Activator Activity (GO:0072542),1/15,0.1088399959656728,0.3057123416094634,0,0,9.320018796992482,20.67064975729193,IGFBP3
GO_Molecular_Function_2023,Water Transmembrane Transporter Activity (GO:0005372),1/16,0.1156624759092436,0.3155933271237934,0,0,8.698245614035088,18.76280312216257,PDPN
GO_Molecular_Function_2023,Ribosomal Small Subunit Binding (GO:0043024),1/16,0.1156624759092436,0.3155933271237934,0,0,8.698245614035088,18.76280312216257,G3BP1
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activity (GO:0004674),5/342,0.1224131009955913,0.3203385642087635,0,0,1.955850509262972,4.10797820652276,MELK;CDK1;PBK;NEK2;AURKA
GO_Molecular_Function_2023,Histone Acetyltransferase Binding (GO:0035035),1/17,0.1224330638075378,0.3203385642087635,0,0,8.154194078947368,17.12536351840853,PCNA
GO_Molecular_Function_2023,Chemokine Binding (GO:0019956),1/17,0.1224330638075378,0.3203385642087635,0,0,8.154194078947368,17.12536351840853,PDPN
GO_Molecular_Function_2023,Ubiquitin Binding (GO:0043130),2/80,0.1251057411149216,0.3229080615263517,0,0,3.356936661572423,6.97771501748704,TOP2A;CKS2
GO_Molecular_Function_2023,Protein Homodimerization Activity (GO:0042803),8/662,0.1358493595853464,0.3459630357440156,0,0,1.6191500579985236,3.2321613631660457,TOP2A;CENPF;HMOX1;GBP2;ECT2;S100A11;S100A10;VEGFA
GO_Molecular_Function_2023,Ribosome Binding (GO:0043022),2/85,0.1379900217572127,0.3462734435058732,0,0,3.1539136679167,6.246559101559891,G3BP1;SBDS
GO_Molecular_Function_2023,Actinin Binding (GO:0042805),1/20,0.1424373812642738,0.3462734435058732,0,0,6.865650969529086,13.380143154067955,CSRP2
GO_Molecular_Function_2023,Histone H4 Acetyltransferase Activity (GO:0010485),1/20,0.1424373812642738,0.3462734435058732,0,0,6.865650969529086,13.380143154067955,HAT1
GO_Molecular_Function_2023,Heme Binding (GO:0020037),2/87,0.1432230473139475,0.3462734435058732,0,0,3.079392286716011,5.984343443944125,HMOX1;NOX4
GO_Molecular_Function_2023,Phosphatase Inhibitor Activity (GO:0019212),1/22,0.155521242851137,0.3667229306736689,0,0,6.211152882205514,11.558787481713887,LGALS3
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869),1/22,0.155521242851137,0.3667229306736689,0,0,6.211152882205514,11.558787481713887,PTTG1
GO_Molecular_Function_2023,Actin Monomer Binding (GO:0003785),1/23,0.1619886100036284,0.368331244174917,0,0,5.928528708133971,10.791281392710752,TMSB15A
GO_Molecular_Function_2023,Cyclin-Dependent Protein Kinase Activity (GO:0097472),1/23,0.1619886100036284,0.368331244174917,0,0,5.928528708133971,10.791281392710752,CDK1
GO_Molecular_Function_2023,Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0004693),1/23,0.1619886100036284,0.368331244174917,0,0,5.928528708133971,10.791281392710752,CDK1
GO_Molecular_Function_2023,Single-Stranded DNA Binding (GO:0003697),2/96,0.1672503377509045,0.3697206071506334,0,0,2.7832887135409328,4.977253784883168,CDC45;HMGB2
GO_Molecular_Function_2023,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),1/24,0.1684067687021209,0.3697206071506334,0,0,5.670480549199085,10.101240855441755,SLC47A2
GO_Molecular_Function_2023,mRNA 5'-UTR Binding (GO:0048027),1/24,0.1684067687021209,0.3697206071506334,0,0,5.670480549199085,10.101240855441755,IGF2BP3
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)",1/25,0.1747760909255384,0.3727876317157601,0,0,5.433936403508772,9.478141423883296,HMOX1
GO_Molecular_Function_2023,Protein Heterodimerization Activity (GO:0046982),3/190,0.178395016390809,0.3727876317157601,0,0,2.102673796791444,3.624494458509458,TOP2A;HIF1A;AURKA
GO_Molecular_Function_2023,Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),1/26,0.1810969457938083,0.3727876317157601,0,0,5.2163157894736845,8.913237611851748,AURKA
GO_Molecular_Function_2023,Neuropeptide Activity (GO:0160041),1/26,0.1810969457938083,0.3727876317157601,0,0,5.2163157894736845,8.913237611851748,NMB
GO_Molecular_Function_2023,Neuropeptide Hormone Activity (GO:0005184),1/26,0.1810969457938083,0.3727876317157601,0,0,5.2163157894736845,8.913237611851748,NMB
GO_Molecular_Function_2023,Protein Kinase Regulator Activity (GO:0019887),2/103,0.1863828397769638,0.3727876317157601,0,0,2.589469542980788,4.350185682864971,CCNB2;RPLP1
GO_Molecular_Function_2023,Histone Acetyltransferase Activity (GO:0004402),1/27,0.1873696997105391,0.3727876317157601,0,0,5.015435222672065,8.399206979343194,HAT1
GO_Molecular_Function_2023,Protein Phosphatase Inhibitor Activity (GO:0004864),1/27,0.1873696997105391,0.3727876317157601,0,0,5.015435222672065,8.399206979343194,LGALS3
GO_Molecular_Function_2023,N-methyltransferase Activity (GO:0008170),1/27,0.1873696997105391,0.3727876317157601,0,0,5.015435222672065,8.399206979343194,NNMT
GO_Molecular_Function_2023,"Hydrolase Activity, Hydrolyzing O-glycosyl Compounds (GO:0004553)",1/29,0.1997723566309641,0.3893522460868791,0,0,4.65671992481203,7.500004970410198,CHI3L2
GO_Molecular_Function_2023,methyl-CpG Binding (GO:0008327),1/29,0.1997723566309641,0.3893522460868791,0,0,4.65671992481203,7.500004970410198,UHRF1
GO_Molecular_Function_2023,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),3/203,0.2035186625931961,0.3926471167202066,0,0,1.9647,3.127797626230374,GNA13;CCZ1;ECT2
GO_Molecular_Function_2023,pre-mRNA Binding (GO:0036002),1/30,0.2059029787100954,0.3932746893362823,0,0,4.495916515426497,7.105122556571242,SLBP
GO_Molecular_Function_2023,Phosphatase Binding (GO:0019902),2/112,0.2113953533455969,0.3969559331437326,0,0,2.3765201685731485,3.69317219742116,LGALS3;NEK2
GO_Molecular_Function_2023,snoRNA Binding (GO:0030515),1/31,0.2119869381186425,0.3969559331437326,0,0,4.345833333333333,6.741389731112457,IGF2BP3
GO_Molecular_Function_2023,Ubiquitin Conjugating Enzyme Activity (GO:0061631),1/32,0.218024587707468,0.4036876731508143,0,0,4.205432937181664,6.4054943909297215,UBE2C
GO_Molecular_Function_2023,Protein Phosphatase Binding (GO:0019903),2/115,0.2198089948046319,0.4036876731508143,0,0,2.313075074723085,3.504300214921422,LGALS3;NEK2
GO_Molecular_Function_2023,Transcription Coactivator Binding (GO:0001223),1/34,0.2299623555726211,0.4083884216192648,0,0,3.9501594896331738,5.806101060955312,HIF1A
GO_Molecular_Function_2023,Kinase Inhibitor Activity (GO:0019210),1/34,0.2299623555726211,0.4083884216192648,0,0,3.9501594896331738,5.806101060955312,CDK1
GO_Molecular_Function_2023,Ubiquitin-Like Protein Conjugating Enzyme Activity (GO:0061650),1/35,0.2358631663536064,0.4083884216192648,0,0,3.8337848297213615,5.537915396582044,UBE2C
GO_Molecular_Function_2023,Ion Channel Inhibitor Activity (GO:0008200),1/35,0.2358631663536064,0.4083884216192648,0,0,3.8337848297213615,5.537915396582044,MCUB
GO_Molecular_Function_2023,Core Promoter Sequence-Specific DNA Binding (GO:0001046),1/35,0.2358631663536064,0.4083884216192648,0,0,3.8337848297213615,5.537915396582044,MYC
GO_Molecular_Function_2023,Protein Kinase C Binding (GO:0005080),1/36,0.2417190524060647,0.4083884216192648,0,0,3.72406015037594,5.288087832831559,TOP2A
GO_Molecular_Function_2023,Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715),1/36,0.2417190524060647,0.4083884216192648,0,0,3.72406015037594,5.288087832831559,MELK
GO_Molecular_Function_2023,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),3/224,0.2456333693654548,0.4083884216192648,0,0,1.776108597285068,2.4935058977611417,YY1;HMGB2;ETS1
GO_Molecular_Function_2023,Peptidase Inhibitor Activity (GO:0030414),1/37,0.2475303534745478,0.4083884216192648,0,0,3.620431286549708,5.054926044171352,TIMP1
GO_Molecular_Function_2023,Calcium Channel Regulator Activity (GO:0005246),1/37,0.2475303534745478,0.4083884216192648,0,0,3.620431286549708,5.054926044171352,MCUB
GO_Molecular_Function_2023,Monoatomic Ion Channel Activity (GO:0005216),1/37,0.2475303534745478,0.4083884216192648,0,0,3.620431286549708,5.054926044171352,MCUB
GO_Molecular_Function_2023,Serine-Type Endopeptidase Activity (GO:0004252),2/125,0.2480264759572498,0.4083884216192648,0,0,2.1239433586388845,2.961243843537686,PLAU;MMP9
GO_Molecular_Function_2023,Tau Protein Binding (GO:0048156),1/39,0.2590205471598992,0.419262072097803,0,0,3.4295360110803323,4.6327814765838085,PPP2CB
GO_Molecular_Function_2023,Pentosyltransferase Activity (GO:0016763),1/39,0.2590205471598992,0.419262072097803,0,0,3.4295360110803323,4.6327814765838085,NAMPT
GO_Molecular_Function_2023,Transcription Corepressor Binding (GO:0001222),1/42,0.2759297994767553,0.4404136099353824,0,0,3.17811296534018,4.092166206753768,ETS1
GO_Molecular_Function_2023,Kinase Binding (GO:0019900),5/460,0.2766996502211827,0.4404136099353824,0,0,1.4398574398574395,1.8499614605688492,POTEKP;CKS2;KIF20A;HIF1A;AURKA
GO_Molecular_Function_2023,Kinase Activator Activity (GO:0019209),1/44,0.2869890931769097,0.4530158412957831,0,0,3.029987760097919,3.782367253236813,RPLP1
GO_Molecular_Function_2023,Proton Transmembrane Transporter Activity (GO:0015078),1/45,0.2924556445992719,0.455161490453783,0,0,2.960974880382775,3.640347667113131,SLC47A2
GO_Molecular_Function_2023,Serine-Type Peptidase Activity (GO:0008236),2/142,0.2961726054750078,0.455161490453783,0,0,1.8644276253547776,2.2686595259967675,PLAU;MMP9
GO_Molecular_Function_2023,Hydro-Lyase Activity (GO:0016836),1/46,0.2978805565797009,0.455161490453783,0,0,2.8950292397660817,3.506061897789956,CA12
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),1/46,0.2978805565797009,0.455161490453783,0,0,2.8950292397660817,3.506061897789956,SBDS
GO_Molecular_Function_2023,Calcium-Dependent Phospholipid Binding (GO:0005544),1/47,0.3032641441778774,0.4597099328410682,0,0,2.831950800915332,3.3789451857147794,ANXA2
GO_Molecular_Function_2023,Manganese Ion Binding (GO:0030145),1/48,0.3086067201083559,0.4641250672495747,0,0,2.771556550951848,3.2584845675973475,SOD2
GO_Molecular_Function_2023,S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757),1/50,0.3191700762858281,0.4725696478340556,0,0,2.6581632653061225,3.0357052873752,NNMT
GO_Molecular_Function_2023,Nuclear Receptor Coactivator Activity (GO:0030374),1/50,0.3191700762858281,0.4725696478340556,0,0,2.6581632653061225,3.0357052873752,ETS1
GO_Molecular_Function_2023,E-box Binding (GO:0070888),1/51,0.32439147029286,0.476605929430279,0,0,2.604868421052632,2.9325719414085456,MYC
GO_Molecular_Function_2023,Exopeptidase Activity (GO:0008238),1/52,0.3295730802546045,0.4805225826612936,0,0,2.5536635706914343,2.834457160094978,GGH
GO_Molecular_Function_2023,Antiporter Activity (GO:0015297),1/53,0.3347152072954452,0.4843227620714396,0,0,2.504428137651822,2.741034577494008,SLC47A2
GO_Molecular_Function_2023,Flavin Adenine Dinucleotide Binding (GO:0050660),1/55,0.3448822059891591,0.4915858309248461,0,0,2.411427875243665,2.5670912166726927,NOX4
GO_Molecular_Function_2023,Protein Serine/Threonine Phosphatase Activity (GO:0004722),1/55,0.3448822059891591,0.4915858309248461,0,0,2.411427875243665,2.5670912166726927,PPP2CB
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),1/56,0.3499076687340468,0.495054553542244,0,0,2.367464114832536,2.486040834697691,CKS2
GO_Molecular_Function_2023,Carboxylic Acid Transmembrane Transporter Activity (GO:0046943),1/59,0.3647554100811169,0.5106256755996181,0,0,2.244668784029038,2.2638119016640625,PDPN
GO_Molecular_Function_2023,mRNA Binding (GO:0003729),3/282,0.366260301346323,0.5106256755996181,0,0,1.4027240143369175,1.4089114194486967,SLBP;G3BP1;IGF2BP3
GO_Molecular_Function_2023,Secondary Active Transmembrane Transporter Activity (GO:0015291),1/60,0.3696294009732855,0.5115885187383878,0,0,2.206512042818912,2.19604080667042,SLC47A2
GO_Molecular_Function_2023,Protein Phosphatase Regulator Activity (GO:0019888),1/61,0.3744662380749028,0.5145543271388952,0,0,2.169627192982456,2.1311241905919998,LGALS3
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),3/289,0.3808041888012263,0.5195257147216731,0,0,1.367902097902098,1.320668405799054,UBE2C;SUMO2;HIF1A
GO_Molecular_Function_2023,Double-Stranded RNA Binding (GO:0003725),1/65,0.3934476441740547,0.5325282248853487,0,0,2.033614309210526,1.8969702153245955,VIM
GO_Molecular_Function_2023,Cytokine Activity (GO:0005125),2/178,0.3959110363021964,0.5325282248853487,0,0,1.4803582179409993,1.3716492206529716,TIMP1;VEGFA
GO_Molecular_Function_2023,Methylation-Dependent Protein Binding (GO:0140034),1/68,0.4073071615044804,0.5440256492822081,0,0,1.9422623723487824,1.744516137295557,UHRF1
GO_Molecular_Function_2023,Methylated Histone Binding (GO:0035064),1/71,0.420852015624341,0.5582134373906189,0,0,1.8587406015037595,1.6086916892256795,UHRF1
GO_Molecular_Function_2023,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",1/73,0.4297106172278559,0.5660326061415205,0,0,1.8069261695906436,1.5262080466738772,ANXA2
GO_Molecular_Function_2023,Hormone Activity (GO:0005179),1/74,0.434089304493139,0.5678839531382845,0,0,1.782083633741889,1.4871576944500675,NMB
GO_Molecular_Function_2023,Cytokine Receptor Activity (GO:0004896),1/76,0.442746727307471,0.5752695572498434,0,0,1.7343859649122808,1.4131037891107578,CD44
GO_Molecular_Function_2023,G Protein-Coupled Peptide Receptor Activity (GO:0008528),1/77,0.4470259672604265,0.5769051334239289,0,0,1.7114785318559558,1.3779774183729416,FPR3
GO_Molecular_Function_2023,GTP Binding (GO:0005525),2/201,0.4562650595824632,0.584876687115775,0,0,1.307730706512696,1.026151918880756,TUBB6;GBP2
GO_Molecular_Function_2023,Transition Metal Ion Binding (GO:0046914),4/456,0.4624672986586268,0.5888750269586515,0,0,1.151927302963711,0.88834264105349,UHRF1;TIMP1;SOD2;MMP9
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),6/715,0.4676444121263797,0.591523726596944,0,0,1.1017529719927464,0.8373841237466162,YY1;CDC45;HMGB2;E2F2;ETS1;HOXA5
GO_Molecular_Function_2023,Growth Factor Activity (GO:0008083),1/85,0.4801051139902043,0.6032899787640067,0,0,1.5478540100250626,1.1357382073428948,VEGFA
