Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Calcium signaling pathway,15/240,9.705012206066755e-06,0.00015616246913398323,0,0,4.182795698924731,48.28145897348402,CAMK2B;CHRM3;CAMK1D;PRKCB;PDE1A;CAMK2A;ADCY2;ADCY1;HTR2A;GRIN2C;GRIN1;SLC8A2;CACNA1I;CCKBR;ITPKA
KEGG_2021_Human,Cocaine addiction,7/49,1.341209956854371e-05,0.0001978284686360197,0,0,10.289832285115304,115.44526386154013,GRM3;DLG4;PPP1R1B;FOSB;PDYN;GRIN2C;GRIN1
KEGG_2021_Human,Cholinergic synapse,10/113,1.5817815646834054e-05,0.00021536564380689443,0,0,6.032362459546926,66.68398880453086,CAMK2B;KCNJ4;CHRM3;GNG3;KCNJ6;PRKCB;KCNQ2;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,Gastric acid secretion,8/76,3.2209661211899215e-05,0.00040722214532186863,0,0,7.276674707737984,75.26442283142298,CAMK2B;CHRM3;CCKBR;PRKCB;SST;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,Oxytocin signaling pathway,11/154,4.493932088424041e-05,0.0005302839864340369,0,0,4.7849093581577655,47.897887230293065,CAMK2B;KCNJ4;KCNJ6;CAMK1D;PRKCB;CAMK2A;CACNA2D3;ADCY2;ADCY1;CACNG3;CAMKK2
KEGG_2021_Human,cAMP signaling pathway,13/216,5.6075369747746215e-05,0.0006203337778344425,0,0,3.9967159277504094,39.12310836305753,CAMK2B;GABBR2;GABBR1;CAMK2A;ADCY2;ADCY1;GRIN2C;GRIN1;SST;NPY;PPP1R1B;VIP;RAPGEF4
KEGG_2021_Human,Dopaminergic synapse,10/132,6.0610731796286265e-05,0.0006310646781142747,0,0,5.087952120739006,49.4092993795125,CAMK2B;GNG3;KCNJ6;CALY;PPP2R2C;KIF5C;PRKCB;PPP1R1B;CAMK2A;ARRB1
KEGG_2021_Human,Taste transduction,8/86,7.876704784534074e-05,0.0007745426371458506,0,0,6.340532233276713,59.911789399178986,GABRA2;CHRM3;GABBR2;GABBR1;GABRA5;PDE1A;ASIC2;SCN2A
KEGG_2021_Human,Long-term potentiation,7/67,0.00010577414155657196,0.0009853696345006966,0,0,7.196278825995807,65.87620784768443,CAMK2B;PPP1R1A;PRKCB;CAMK2A;ADCY1;GRIN2C;GRIN1
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,10/150,0.00017577230122407702,0.001555584865833,0,0,4.429705215419501,38.30065386390461,CAMK2B;PPP1R1A;PPP2R2C;CAMK2A;CACNA2D3;ADCY2;ADCY1;CACNG3;SLC8A2;RAPGEF4
KEGG_2021_Human,Aldosterone synthesis and secretion,8/98,0.00019745532668265432,0.0016642663248966,0,0,5.491763056431826,46.84472894895966,CAMK2B;CACNA1I;CAMK1D;PRKCB;PDE2A;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,GnRH secretion,6/64,0.0005969411160164298,0.004802662615223,0,0,6.361582531618203,47.2264298726186,CACNA1I;GABBR2;GABBR1;KCNJ6;PRKCB;ARRB1
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,7/98,0.0010970223536286,0.0084423024605336,0,0,4.737300435413643,32.28544016375781,CAMK2B;PRKCB;CAMK2A;ADCY2;HTR2A;ADCY1;ASIC2
KEGG_2021_Human,Serotonergic synapse,7/113,0.002492718660625,0.0183838001221094,0,0,4.063812744749021,24.36004325607713,GABRB3;GABRB1;GNG3;KCNJ6;CYP4X1;PRKCB;HTR2A
KEGG_2021_Human,Pancreatic secretion,6/102,0.0064249708889966,0.0454887938940965,0,0,3.836010971786834,19.362507735840055,CHRM3;PRKCB;KCNMA1;ADCY2;CCK;ADCY1
KEGG_2021_Human,Endocytosis,10/252,0.0084439103925255,0.057483543826039,0,0,2.5492588219860948,12.170951277180544,DNM3;SH3GL3;KIF5C;AGAP1;AMPH;ARRB1;AGAP3;PRKCZ;RAB11FIP4;SH3GL2
KEGG_2021_Human,Axon guidance,8/182,0.0099895279389955,0.0654869053778594,0,0,2.828383915297872,13.02815273409244,EPHB6;CAMK2B;ABLIM2;UNC5A;SEMA4D;CAMK2A;PAK6;PRKCZ
KEGG_2021_Human,Alcoholism,8/186,0.0112895756765373,0.0691182333128737,0,0,2.764257611739269,12.394586940983872,GNG3;NPY;PPP1R1B;FOSB;PDYN;GRIN2C;CAMKK2;GRIN1
KEGG_2021_Human,Pathways of neurodegeneration,15/475,0.011324456305499,0.0691182333128737,0,0,2.0212131837307155,9.056633068839476,CAMK2B;CHRM3;GPR37;PRKCB;CAMK2A;PDYN;GRIN2C;KLC1;TUBB4A;GRIN1;KIF5C;DLG4;NEFL;NEFM;STX1A
KEGG_2021_Human,beta-Alanine metabolism,3/30,0.0124776872302805,0.0736183546586554,0,0,6.779848171152519,29.72158825450635,GAD1;CARNS1;GAD2
KEGG_2021_Human,Taurine and hypotaurine metabolism,2/11,0.0131419345585465,0.0750362069955722,0,0,13.530099759201926,58.61167573922563,GAD1;GAD2
KEGG_2021_Human,Gap junction,5/88,0.0143745034060842,0.0795089719649033,0,0,3.6882530120481927,15.646672944625518,PRKCB;ADCY2;HTR2A;ADCY1;TUBB4A
KEGG_2021_Human,Salivary secretion,5/93,0.0178717292153959,0.0930381197389731,0,0,3.477805397727273,13.996550200524451,CHRM3;PRKCB;KCNMA1;ADCY2;ADCY1
KEGG_2021_Human,GnRH signaling pathway,5/93,0.0178717292153959,0.0930381197389731,0,0,3.477805397727273,13.996550200524451,CAMK2B;PRKCB;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,Dilated cardiomyopathy,5/96,0.020218252815991,0.1022465928122975,0,0,3.3626373626373627,13.118218244124773,CACNA2D3;ADCY2;ADCY1;CACNG3;SLC8A2
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",3/37,0.0219783313195587,0.1080601289878305,0,0,5.382078918523932,20.547153274079083,GAD1;GAD2;GLS
KEGG_2021_Human,Melanogenesis,5/101,0.0245605717162517,0.117492464696664,0,0,3.1866861979166665,11.811812161881864,CAMK2B;PRKCB;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,Primary bile acid biosynthesis,2/17,0.0304834054059551,0.1419884936014228,0,0,8.115583075335397,28.328033770097964,CH25H;CYP46A1
KEGG_2021_Human,Glioma,4/75,0.033824434369458,0.1535108944460019,0,0,3.4406563994559254,11.652030029913178,CAMK2B;CAMK1D;PRKCB;CAMK2A
KEGG_2021_Human,Chemokine signaling pathway,7/192,0.0378237974286113,0.1673703036216051,0,0,2.319054903960564,7.594479989398131,GNG3;PRKCB;CCL3L3;ARRB1;ADCY2;ADCY1;PRKCZ
KEGG_2021_Human,Arginine and proline metabolism,3/50,0.0475882879545182,0.2054421211695057,0,0,3.890841813135985,11.84826931457884,CKMT1A;CARNS1;CKMT1B
KEGG_2021_Human,ErbB signaling pathway,4/85,0.0497897075737583,0.2098280533465531,0,0,3.0143456020922272,9.042877020450971,CAMK2B;PRKCB;CAMK2A;PAK6
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,3/53,0.0549220570362489,0.2215925333170602,0,0,3.656832298136646,10.611543126991988,DNM3;PRKCB;SLC8A2
KEGG_2021_Human,Rap1 signaling pathway,7/210,0.056243284104953,0.2215925333170602,0,0,2.1114725656039903,6.076962972572631,PRKCB;ADCY2;ADCY1;PRKCZ;RAP1GAP;RAPGEF4;GRIN1
KEGG_2021_Human,Oocyte meiosis,5/129,0.0596044338648383,0.2215925333170602,0,0,2.4635836693548385,6.947368310670064,CAMK2B;CAMK2A;ADCY2;ADCY1;CPEB3
KEGG_2021_Human,Purine metabolism,5/129,0.0596044338648383,0.2215925333170602,0,0,2.4635836693548385,6.947368310670064,PDE1A;PDE2A;ADCY2;AK5;ADCY1
KEGG_2021_Human,Relaxin signaling pathway,5/129,0.0596044338648383,0.2215925333170602,0,0,2.4635836693548385,6.947368310670064,GNG3;ARRB1;ADCY2;ADCY1;PRKCZ
KEGG_2021_Human,Regulation of lipolysis in adipocytes,3/55,0.0600928903910671,0.2215925333170602,0,0,3.515826564739608,9.886025236192848,NPY;ADCY2;ADCY1
KEGG_2021_Human,Estrogen signaling pathway,5/137,0.0730835432341627,0.2639956561723839,0,0,2.3133285984848486,6.052019388392535,GABBR2;GABBR1;KCNJ6;ADCY2;ADCY1
KEGG_2021_Human,Butanoate metabolism,2/28,0.0754580704102648,0.2671215692523374,0,0,4.679447487497023,12.092525884816006,GAD1;GAD2
KEGG_2021_Human,D-Glutamine and D-glutamate metabolism,1/5,0.0786592627152686,0.2729939117765205,0,0,15.17824074074074,38.59264851035018,GLS
KEGG_2021_Human,Spinocerebellar ataxia,5/143,0.0841954579338261,0.2865883856593697,0,0,2.2120697463768115,5.474019433546104,RELN;PRKCB;PDYN;GRIN2C;GRIN1
KEGG_2021_Human,Cortisol synthesis and secretion,3/65,0.0891206770135575,0.2976294307811261,0,0,2.9472550591063915,7.12576690421616,CACNA1I;ADCY2;ADCY1
KEGG_2021_Human,Phospholipase D signaling pathway,5/148,0.0940969766106955,0.3039982487071173,0,0,2.1341783216783217,5.043979710143046,GRM3;DNM3;ADCY2;ADCY1;RAPGEF4
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",4/106,0.0944627326491042,0.3039982487071173,0,0,2.391179524769409,5.642107374514984,PRKCB;ARRB1;ADCY2;ADCY1
KEGG_2021_Human,Cushing syndrome,5/155,0.108908868660781,0.3442298170171113,0,0,2.0338541666666665,4.509550569181491,CAMK2B;CACNA1I;CAMK2A;ADCY2;ADCY1
KEGG_2021_Human,Thyroid hormone synthesis,3/75,0.1228574639113973,0.3815047563564445,0,0,2.536620082815735,5.318608505728833,PRKCB;ADCY2;ADCY1
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",4/119,0.129028281337562,0.3902835984853929,0,0,2.1194636326696465,4.34007583449038,PRKCB;SST;ADCY2;ADCY1
KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,3/77,0.1300945328284643,0.3902835984853929,0,0,2.467810978680544,5.033085479786412,CACNA2D3;CACNG3;SLC8A2
KEGG_2021_Human,cGMP-PKG signaling pathway,5/167,0.1367381555388028,0.4033775588394683,0,0,1.8820408950617284,3.744673159467474,PDE2A;KCNMA1;ADCY2;ADCY1;SLC8A2
KEGG_2021_Human,Tight junction,5/169,0.141658053222425,0.4110405806617906,0,0,1.8588986280487805,3.632918460144764,EPB41L4B;CLDN10;DLG2;PPP2R2C;PRKCZ
KEGG_2021_Human,Type I diabetes mellitus,2/43,0.1543786290864848,0.4407260862630294,0,0,2.965189156535528,5.54000245370192,GAD1;GAD2
KEGG_2021_Human,Cardiac muscle contraction,3/87,0.1683340053456326,0.467324927558622,0,0,2.172914818101153,3.871710805213326,CACNA2D3;CACNG3;SLC8A2
KEGG_2021_Human,Vascular smooth muscle contraction,4/133,0.1711840886374873,0.467324927558622,0,0,1.8880919606848752,3.3325120665516046,PRKCB;KCNMA1;ADCY2;ADCY1
KEGG_2021_Human,Type II diabetes mellitus,2/46,0.1716164988209629,0.467324927558622,0,0,2.7625949901491698,4.869054192668552,ABCC8;PRKCZ
KEGG_2021_Human,Hypertrophic cardiomyopathy,3/90,0.1803858842710088,0.4837621441813418,0,0,2.097665452987792,3.59258125652618,CACNA2D3;CACNG3;SLC8A2
KEGG_2021_Human,Apelin signaling pathway,4/137,0.1840222248425429,0.4861482656288075,0,0,1.8309324713653288,3.099217090014232,GNG3;ADCY2;ADCY1;SLC8A2
KEGG_2021_Human,Ovarian steroidogenesis,2/51,0.2009699333322859,0.523112914703156,0,0,2.480065710494724,3.9795133585161975,ADCY2;ADCY1
KEGG_2021_Human,Phosphatidylinositol signaling system,3/97,0.2093423335219406,0.5370085946867174,0,0,1.940762521474825,3.0349341698877343,CDS1;PRKCB;ITPKA
KEGG_2021_Human,Thiamine metabolism,1/15,0.2179514006496626,0.5384068719452665,0,0,4.334435626102293,6.603439744485369,AK5
KEGG_2021_Human,Parkinson disease,6/249,0.2199252273257499,0.5384068719452665,0,0,1.5040829753473433,2.2778850334344463,CAMK2B;GPR37;KIF5C;CAMK2A;KLC1;TUBB4A
KEGG_2021_Human,Cell adhesion molecules,4/148,0.2208128593119939,0.5384068719452665,0,0,1.6901176877812392,2.5528208983173384,CNTNAP2;CLDN10;MAG;CNTN2
KEGG_2021_Human,Progesterone-mediated oocyte maturation,3/100,0.2220548115932455,0.5384068719452665,0,0,1.880450790804892,2.829760697600169,ADCY2;ADCY1;CPEB3
KEGG_2021_Human,Chagas disease,3/102,0.230614077300187,0.5388968308734347,0,0,1.842273668360625,2.702633206333183,PPP2R2C;CCL3L3;ADCY1
KEGG_2021_Human,Longevity regulating pathway,3/102,0.230614077300187,0.5388968308734347,0,0,1.842273668360625,2.702633206333183,ADCY2;ADCY1;CAMKK2
KEGG_2021_Human,Huntington disease,7/306,0.2313907296405708,0.5388968308734347,0,0,1.4264739908710375,2.087855129181824,KIF5C;DLG4;SLC1A2;KLC1;TUBB4A;STX1A;GRIN1
KEGG_2021_Human,Amyotrophic lateral sclerosis,8/364,0.2417998785515885,0.5558256948523528,0,0,1.369510509339666,1.9442185321136896,KIF5C;SLC1A2;NEFL;NEFM;GRIN2C;KLC1;TUBB4A;GRIN1
KEGG_2021_Human,Glucagon signaling pathway,3/107,0.2522607180047845,0.5724377831647033,0,0,1.7532548972766364,2.4147441737237414,CAMK2B;CAMK2A;ADCY2
KEGG_2021_Human,HIF-1 signaling pathway,3/109,0.2610025375675371,0.5847778373348618,0,0,1.7199988280792218,2.310345682514779,CAMK2B;PRKCB;CAMK2A
KEGG_2021_Human,Hippo signaling pathway,4/163,0.2736698832734902,0.6054946167425971,0,0,1.5294970512745156,1.9819723005190928,DLG2;PPP2R2C;DLG4;PRKCZ
KEGG_2021_Human,Leukocyte transendothelial migration,3/114,0.283013024729206,0.6109483585042385,0,0,1.6421017290582507,2.0727632016147983,CLDN10;PRKCB;RAPGEF4
KEGG_2021_Human,Wnt signaling pathway,4/166,0.2845051059986271,0.6109483585042385,0,0,1.500942271451098,1.8866905565154584,CAMK2B;SFRP1;PRKCB;CAMK2A
KEGG_2021_Human,Arginine biosynthesis,1/22,0.3027607971691228,0.6109483585042385,0,0,2.8885949441505,3.451328577006713,GLS
KEGG_2021_Human,Histidine metabolism,1/22,0.3027607971691228,0.6109483585042385,0,0,2.8885949441505,3.451328577006713,CARNS1
KEGG_2021_Human,Human cytomegalovirus infection,5/225,0.3034024439059593,0.6109483585042385,0,0,1.3817471590909092,1.6480031448982688,GNG3;PRKCB;CCL3L3;ADCY2;ADCY1
KEGG_2021_Human,Sphingolipid signaling pathway,3/119,0.3051758953596698,0.6109483585042385,0,0,1.57091989719426,1.8644729267271172,PPP2R2C;PRKCB;PRKCZ
KEGG_2021_Human,Neurotrophin signaling pathway,3/119,0.3051758953596698,0.6109483585042385,0,0,1.57091989719426,1.8644729267271172,CAMK2B;CAMK2A;MATK
KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.3091665573351199,0.6109483585042385,0,0,1.8121158911325723,2.1271977714827224,NPY;CAMKK2
KEGG_2021_Human,Renin secretion,2/69,0.3091665573351199,0.6109483585042385,0,0,1.8121158911325723,2.1271977714827224,PDE1A;KCNMA1
KEGG_2021_Human,Thyroid hormone signaling pathway,3/121,0.3140649219778703,0.6109483585042385,0,0,1.5441362248657753,1.7883499489046824,PRKCB;RCAN2;DIO2
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,1/23,0.3141033933552864,0.6109483585042385,0,0,2.7571548821548824,3.192876530090057,GLS
KEGG_2021_Human,Ras signaling pathway,5/232,0.3256737809694649,0.6165026097413274,0,0,1.3386563876651982,1.5017838107777268,GNG3;PRKCB;PAK6;RASAL1;GRIN1
KEGG_2021_Human,Non-small cell lung cancer,2/72,0.3271050390348662,0.6165026097413274,0,0,1.7341884122069882,1.9379103566073583,KIF5C;PRKCB
KEGG_2021_Human,Platelet activation,3/124,0.3274081656253377,0.6165026097413274,0,0,1.5056208613520867,1.6810974699661214,ADCY2;ADCY1;PRKCZ
KEGG_2021_Human,Inositol phosphate metabolism,2/73,0.3330580209512104,0.6205396811406764,0,0,1.7096760127327433,1.8796837456244504,ITPKA;PLCH2
KEGG_2021_Human,Bacterial invasion of epithelial cells,2/77,0.3567078371820886,0.6526440129389759,0,0,1.6181630546955623,1.6680643156974098,DNM3;SEPTIN3
KEGG_2021_Human,Collecting duct acid secretion,1/27,0.3576636681078003,0.6526440129389759,0,0,2.332502374169041,2.398190792878377,ATP6V1G2
KEGG_2021_Human,Citrate cycle (TCA cycle),1/30,0.3885139014586204,0.7017036791650594,0,0,2.090889740315028,1.976782208235264,OGDHL
KEGG_2021_Human,Alzheimer disease,7/369,0.3930501705866905,0.7027260625640831,0,0,1.1743893116508566,1.0966658955316384,CHRM3;KIF5C;GPR83;GRIN2C;KLC1;TUBB4A;GRIN1
KEGG_2021_Human,SNARE interactions in vesicular transport,1/33,0.4178867915545294,0.7292452696651156,0,0,1.894579475308642,1.6531053116265446,STX1A
KEGG_2021_Human,ECM-receptor interaction,2/88,0.4199974395565521,0.7292452696651156,0,0,1.4103967168262654,1.223528550754806,RELN;SV2B
KEGG_2021_Human,Diabetic cardiomyopathy,4/203,0.4202430367561683,0.7292452696651156,0,0,1.2195557225379232,1.0572597789265936,CAMK2B;PRKCB;CAMK2A;PRKCZ
KEGG_2021_Human,Bile secretion,2/90,0.4311717196524618,0.7353393765543765,0,0,1.3782015198423867,1.159410439169898,ADCY2;ADCY1
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,1/35,0.4366829458216849,0.7353393765543765,0,0,1.7829520697167756,1.4772611426040234,NMNAT2
KEGG_2021_Human,Mucin type O-glycan biosynthesis,1/36,0.4458528768723601,0.7353393765543765,0,0,1.7319223985890653,1.398988467893982,GALNT9
KEGG_2021_Human,Rheumatoid arthritis,2/93,0.4477157958598962,0.7353393765543765,0,0,1.332562174667438,1.070842475646966,ATP6V1G2;CCL3L3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,4/212,0.4527443879802594,0.7353393765543765,0,0,1.1662473040977714,0.9241665261861896,GNG3;AP1G2;PRKCB;PAK6
KEGG_2021_Human,African trypanosomiasis,1/37,0.4548739869924605,0.7353393765543765,0,0,1.6837277091906722,1.3263309945315895,PRKCB
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,1/37,0.4548739869924605,0.7353393765543765,0,0,1.6837277091906722,1.3263309945315895,PRKCB
KEGG_2021_Human,Prion disease,5/273,0.456990572999895,0.7353393765543765,0,0,1.131471548507463,0.8860469020535134,KIF5C;GRIN2C;KLC1;TUBB4A;GRIN1
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,2/97,0.4693478502044825,0.7484195449206612,0,0,1.2761935799250448,0.965326990340651,PRKCB;AMPH
KEGG_2021_Human,Glycerophospholipid metabolism,2/98,0.474676722270805,0.7501587485886828,0,0,1.2628353973168214,0.9409655420029098,CDS1;ETNPPL
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,2/100,0.4852367917561353,0.7600611693879288,0,0,1.236936880015164,0.8944516651440462,PRKCB;PRKCZ
KEGG_2021_Human,Amoebiasis,2/102,0.4956643612251727,0.7695841397969787,0,0,1.2120743034055728,0.8507019524530786,PRKCB;ADCY1
KEGG_2021_Human,MAPK signaling pathway,5/294,0.5218397632666361,0.7959387839056163,0,0,1.0481185121107266,0.681690730641944,CACNA1I;PRKCB;CACNA2D3;ARRB1;CACNG3
KEGG_2021_Human,ABC transporters,1/45,0.521966265607834,0.7959387839056163,0,0,1.377034231200898,0.8952819980142538,ABCC8
KEGG_2021_Human,Insulin resistance,2/108,0.5261290266494753,0.7959387839056163,0,0,1.143115836205386,0.7341190477298738,PRKCB;PRKCZ
KEGG_2021_Human,Carbohydrate digestion and absorption,1/47,0.5374109413173132,0.7993423244803733,0,0,1.3170289855072463,0.8178647578356111,PRKCB
KEGG_2021_Human,Other types of O-glycan biosynthesis,1/47,0.5374109413173132,0.7993423244803733,0,0,1.3170289855072463,0.8178647578356111,GALNT9
KEGG_2021_Human,Chemical carcinogenesis,4/239,0.5460056088963053,0.8053582731220504,0,0,1.030821236826407,0.6237767632846589,PRKCB;ADCY2;ARRB1;ADCY1
KEGG_2021_Human,Ether lipid metabolism,1/49,0.5523581028823527,0.8079949108279043,0,0,1.2620241769547325,0.7490854373360761,ENPP2
KEGG_2021_Human,Vibrio cholerae infection,1/50,0.5596501292288129,0.8119514169959006,0,0,1.2362055933484506,0.7175474515491967,ATP6V1G2
KEGG_2021_Human,AMPK signaling pathway,2/120,0.5832356782751635,0.839290366298406,0,0,1.0262370782389674,0.5533100094605837,PPP2R2C;CAMKK2
KEGG_2021_Human,Hedgehog signaling pathway,1/56,0.6009813594863425,0.8578524244280856,0,0,1.101010101010101,0.5606248315412435,ARRB1
KEGG_2021_Human,VEGF signaling pathway,1/59,0.6201728735802821,0.8669418718527356,0,0,1.0439016602809703,0.4987313374667737,PRKCB
KEGG_2021_Human,Long-term depression,1/60,0.6263633051298758,0.8669418718527356,0,0,1.0261560996024273,0.4800611864768587,PRKCB
KEGG_2021_Human,Mineral absorption,1/60,0.6263633051298758,0.8669418718527356,0,0,1.0261560996024273,0.4800611864768587,SLC8A2
KEGG_2021_Human,Human papillomavirus infection,5/331,0.6269410146731648,0.8669418718527356,0,0,0.9273868865030674,0.4329995509219281,ATP6V1G2;RELN;DLG2;PPP2R2C;PRKCZ
KEGG_2021_Human,Focal adhesion,3/201,0.6371548237351384,0.8742356883807714,0,0,0.9164784490871448,0.413095880408464,RELN;PRKCB;PAK6
KEGG_2021_Human,Proteoglycans in cancer,3/205,0.6503261729237335,0.8854440969807756,0,0,0.8981458704876699,0.3864553165695892,CAMK2B;PRKCB;CAMK2A
KEGG_2021_Human,Retinol metabolism,1/68,0.6723992405699107,0.8954832638710111,0,0,0.9032614704256496,0.3585071936110912,DHRS9
KEGG_2021_Human,Renal cell carcinoma,1/69,0.6777408924073374,0.8954832638710111,0,0,0.8899328249818446,0.3461751730961327,PAK6
KEGG_2021_Human,Lipid and atherosclerosis,3/215,0.6817529708487574,0.8954832638710111,0,0,0.8553410289464433,0.3276707982082406,CAMK2B;CCL3L3;CAMK2A
KEGG_2021_Human,Central carbon metabolism in cancer,1/70,0.6829957097321271,0.8954832638710111,0,0,0.8769905170871355,0.3343672812019813,GLS
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,1/70,0.6829957097321271,0.8954832638710111,0,0,0.8769905170871355,0.3343672812019813,ATP6V1G2
KEGG_2021_Human,Regulation of actin cytoskeleton,3/218,0.6907626164918979,0.8990072288166612,0,0,0.8432760364004045,0.3119776016751431,CHRM3;PAK6;ARHGEF7
KEGG_2021_Human,Phagosome,2/152,0.7101672532378304,0.9030303708488858,0,0,0.8059855521155831,0.2758523987535,ATP6V1G2;TUBB4A
KEGG_2021_Human,mTOR signaling pathway,2/154,0.7169160377069678,0.9030303708488858,0,0,0.7952990060290044,0.2646727634058717,ATP6V1G2;PRKCB
KEGG_2021_Human,Leishmaniasis,1/77,0.7174634602697736,0.9030303708488858,0,0,0.7959307992202729,0.2642754972819284,PRKCB
KEGG_2021_Human,Olfactory transduction,6/440,0.7231052015484714,0.9030303708488858,0,0,0.8338702454386547,0.2703412008936239,CAMK2B;PDE1A;PDE2A;CAMK2A;ARRB1;SLC8A2
KEGG_2021_Human,Hepatitis C,2/157,0.7267917325807324,0.9030303708488858,0,0,0.7797862778388095,0.2488417457283449,CLDN10;PPP2R2C
KEGG_2021_Human,Thermogenesis,3/232,0.7302790848289025,0.9030303708488858,0,0,0.7911524587051453,0.2486817734611517,COX19;ADCY2;ADCY1
KEGG_2021_Human,Necroptosis,2/159,0.7332127186387305,0.9030303708488858,0,0,0.7697738163317623,0.2388757614554786,CAMK2B;CAMK2A
KEGG_2021_Human,B cell receptor signaling pathway,1/81,0.7354543180983051,0.9030303708488858,0,0,0.7559799382716049,0.2322875749498761,PRKCB
KEGG_2021_Human,Peroxisome,1/82,0.7397706427858104,0.9030303708488858,0,0,0.7466087486663618,0.2250391379532208,PEX5L
KEGG_2021_Human,Salmonella infection,3/249,0.7728150773898207,0.9350500036752044,0,0,0.7358354794728071,0.1896361983512416,KIF5C;KLC1;TUBB4A
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.7864028342110219,0.9350500036752044,0,0,0.6498738882251427,0.1561556660728593,FOSB
KEGG_2021_Human,Tuberculosis,2/180,0.7931905292036889,0.9350500036752044,0,0,0.6782272932827773,0.1571397175773868,CAMK2B;CAMK2A
