Genes,ID
ACBD5,ILMN_1693250
ACBD5,ILMN_2295980
ACBD5,ILMN_2410362
ACBD6,ILMN_1684271
ACCS,ILMN_2154287
ACCS,ILMN_3187680
ACD,ILMN_1716480
ACE,ILMN_1779984
ACE,ILMN_2339410
ACE2,ILMN_1667018
ACHE,ILMN_1735471
ACHE,ILMN_1780485
ACHE,ILMN_2333219
ACIN1,ILMN_1699636
ACLY,ILMN_1749014
ACLY,ILMN_2371379
ACMSD,ILMN_1727091
ACO1,ILMN_1750800
ACO2,ILMN_1654861
ACOT11,ILMN_1739594
ACOT11,ILMN_2353978
ACOT12,ILMN_1785474
ACOT4,ILMN_1764321
ACOT7,ILMN_1719178
ACOT7,ILMN_1740265
ACOT7,ILMN_1784756
ACOT7,ILMN_1788078
ACOT7,ILMN_2252621
ACOT7,ILMN_2332250
ACOT8,ILMN_1679600
ACOT9,ILMN_1658995
ACOT9,ILMN_2367070
ACOX1,ILMN_1668839
ACOX1,ILMN_1750158
ACOX1,ILMN_1765767
ACOX2,ILMN_1685703
ACOX3,ILMN_1743396
ACP1,ILMN_1669633
ACP1,ILMN_2344956
ACP2,ILMN_2104830
ACP5,ILMN_2078599
ACP6,ILMN_2234343
ACPP,ILMN_1758323
ACPT,ILMN_1728331
ACPT,ILMN_2351906
ACR,ILMN_1705637
ACRBP,ILMN_1784203
ACRC,ILMN_1666690
ACSBG1,ILMN_2227011
ACSBG2,ILMN_1730002
ACSF2,ILMN_1711928
ACSF2,ILMN_3236756
ACSF3,ILMN_1716832
ACSL1,ILMN_1684585
ACSL3,ILMN_1654414
ACSL3,ILMN_1666096
ACSL3,ILMN_2360705
ACSL4,ILMN_1683598
ACSL4,ILMN_1691714
ACSL4,ILMN_2285506
ACSL4,ILMN_2391458
ACSL5,ILMN_1678517
ACSL5,ILMN_1705247
ACSL5,ILMN_1807914
ACSL5,ILMN_2273911
ACSL5,ILMN_2370882
ACSL6,ILMN_1730025
ACSL6,ILMN_1737418
ACSL6,ILMN_2278242
ACSL6,ILMN_2378555
ACSM5,ILMN_1667087
ACSM5,ILMN_1766966
ACSM5,ILMN_1801698
ACSM5,ILMN_1805147
ACSM5,ILMN_2070792
ACSS1,ILMN_1752269
ACSS2,ILMN_1697510
ACSS2,ILMN_1714197
ACSS2,ILMN_2254962
ACSS2,ILMN_2336595
ACSS3,ILMN_1659885
ACTA1,ILMN_2125869
ACTA2,ILMN_1671703
ACTB,ILMN_1777296
ACTB,ILMN_2038777
ACTB,ILMN_2152131
ACTC1,ILMN_1658660
ACTC1,ILMN_1829919
ACTG2,ILMN_1795325
ACTL6A,ILMN_1749297
ACTL6A,ILMN_2328280
ACTL6B,ILMN_1657855
ACTL8,ILMN_1704078
ACTN1,ILMN_2232177
ACTN2,ILMN_1654422
ACTN4,ILMN_1725534
ACTR10,ILMN_1798254
ACTR1A,ILMN_1792314
ACTR1B,ILMN_1695821
ACTR2,ILMN_2388605
ACTR3,ILMN_1657153
ACTR3B,ILMN_1680941
ACTR3B,ILMN_1787513
ACTR3B,ILMN_2260392
ACTR3B,ILMN_2346451
ACTR5,ILMN_1652594
ACTR6,ILMN_1697585
ACTR8,ILMN_1689162
ACVR1,ILMN_1760490
ACVR1B,ILMN_1763916
ACVR1B,ILMN_1766723
ACVR1B,ILMN_1786544
ACVR1B,ILMN_2243308
ACVR1C,ILMN_1689217
ACVR1C,ILMN_1858084
ACVR1C,ILMN_1917316
ACVR2A,ILMN_1670912
ACVR2A,ILMN_2152711
ACVR2B,ILMN_1668983
ACVR2B,ILMN_1824337
ACVRL1,ILMN_1807493
ACVRL1,ILMN_3250257
ACY3,ILMN_1670193
ACYP1,ILMN_1694233
ACYP1,ILMN_2319825
ADA,ILMN_1803686
ADAD1,ILMN_1745580
ADAD2,ILMN_1745108
ADAL,ILMN_1725043
ADAM10,ILMN_1718946
ADAM10,ILMN_2148360
ADAM11,ILMN_1711374
ADAM12,ILMN_1705689
ADAM12,ILMN_1726266
ADAM12,ILMN_1785393
ADAM15,ILMN_1751500
ADAM15,ILMN_1756920
ADAM15,ILMN_1799728
ADAM15,ILMN_2384544
ADAM17,ILMN_1765779
ADAM17,ILMN_1908488
ADAM17,ILMN_2121068
ADAM19,ILMN_1713751
ADAM19,ILMN_1788481
ADAM21,ILMN_1812112
ADAM22,ILMN_1675210
ADAM22,ILMN_1706302
ADAM22,ILMN_2351754
ADAM23,ILMN_2060086
ADAM28,ILMN_1664236
ADAM28,ILMN_1664631
ADAM28,ILMN_1802100
ADAM30,ILMN_2100871
ADAM32,ILMN_1703383
ADAM32,ILMN_1798045
ADAM32,ILMN_1806841
ADAM32,ILMN_2293012
ADAM33,ILMN_1651657
ADAM33,ILMN_1671297
ADAM8,ILMN_1708348
ADAM9,ILMN_1727524
ADAMDEC1,ILMN_1716909
ADAMDEC1,ILMN_2103107
ADAMTS1,ILMN_1673566
ADAMTS10,ILMN_1751168
ADAMTS12,ILMN_1660970
ADAMTS13,ILMN_1787386
ADAMTS13,ILMN_2286570
ADAMTS13,ILMN_2413732
ADAMTS14,ILMN_1676452
ADAMTS14,ILMN_1873412
ADAMTS14,ILMN_2358134
ADAMTS15,ILMN_1683781
ADAMTS16,ILMN_1726247
ADAMTS17,ILMN_1682989
ADAMTS18,ILMN_1739872
ADAMTS18,ILMN_1770152
ADAMTS19,ILMN_1656171
ADAMTS2,ILMN_1796628
ADAMTS2,ILMN_1811765
ADAMTS20,ILMN_1651717
ADAMTS20,ILMN_1787908
ADAMTS3,ILMN_1703803
ADAMTS5,ILMN_1681886
ADAMTS6,ILMN_1767362
ADAMTS7,ILMN_2211790
ADAMTS7,ILMN_3251322
ADAMTS8,ILMN_1672403
ADAMTS9,ILMN_1805543
ADAMTSL1,ILMN_1705250
ADAMTSL1,ILMN_1722621
ADAMTSL1,ILMN_1727084
ADAMTSL2,ILMN_1721495
ADAMTSL3,ILMN_1798690
ADAMTSL4,ILMN_1687035
ADAMTSL4,ILMN_1762294
ADAMTSL4,ILMN_1777683
ADAR,ILMN_1706963
ADAR,ILMN_1776777
ADAR,ILMN_2320964
ADARB1,ILMN_1679797
ADARB1,ILMN_1697628
ADARB1,ILMN_2319326
ADARB2,ILMN_1749493
ADAT1,ILMN_1657139
ADAT2,ILMN_1786688
ADAT2,ILMN_3245693
ADCK1,ILMN_1698777
ADCK2,ILMN_1663132
ADCK5,ILMN_1761309
ADCY1,ILMN_1742073
ADCY1,ILMN_2120555
ADCY2,ILMN_1810691
ADCY3,ILMN_1676893
ADCY4,ILMN_2148944
ADCY5,ILMN_1708588
ADCY7,ILMN_1655935
ADCY8,ILMN_1754440
ADCY9,ILMN_1654287
ADCYAP1,ILMN_1763344
ADCYAP1R1,ILMN_1711736
ADD1,ILMN_1759252
ADD1,ILMN_2356786
ADD2,ILMN_1833858
ADD2,ILMN_2286339
ADD3,ILMN_1678501
ADD3,ILMN_1787378
ADD3,ILMN_1814526
ADD3,ILMN_2311278
ADH1A,ILMN_1764309
ADH1C,ILMN_1740717
ADH4,ILMN_1797912
ADH4,ILMN_2136010
ADH6,ILMN_1691175
ADH7,ILMN_2223359
ADHFE1,ILMN_1702858
ADHFE1,ILMN_2363634
ADI1,ILMN_1813975
ADIG,ILMN_1743331
ADIPOQ,ILMN_1775045
ADIPOR1,ILMN_1688322
ADIPOR1,ILMN_2096322
ADIPOR2,ILMN_2224833
ADK,ILMN_1768062
ADK,ILMN_1801020
ADK,ILMN_2358626
ADK,ILMN_2358628
ADM,ILMN_1708934
ADNP,ILMN_1657993
ADNP,ILMN_1666019
ADNP2,ILMN_2080751
ADO,ILMN_1690352
ADORA1,ILMN_1747227
ADORA1,ILMN_1895120
ADORA1,ILMN_2275396
ADORA1,ILMN_2373444
ADORA2B,ILMN_1703946
ADPGK,ILMN_1793959
ADPRH,ILMN_1794512
ADPRHL1,ILMN_1760335
ADPRHL1,ILMN_1788530
ADPRHL1,ILMN_1795788
ADPRHL2,ILMN_1811480
ADRA1A,ILMN_1653821
ADRA1A,ILMN_1669227
ADRA1A,ILMN_1709167
ADRA1A,ILMN_1780551
ADRA1A,ILMN_1813598
ADRA1D,ILMN_1716421
ADRA2A,ILMN_1659371
ADRB1,ILMN_1804255
ADRB2,ILMN_1695590
ADRM1,ILMN_1760143
ADRM1,ILMN_2389013
ADSL,ILMN_1790757
ADSS,ILMN_1778796
ADSS,ILMN_2092664
ADSSL1,ILMN_1720235
ADSSL1,ILMN_1749804
ADSSL1,ILMN_2240009
AEBP1,ILMN_1736178
AEBP2,ILMN_1803376
AES,ILMN_1707958
AES,ILMN_1712944
AES,ILMN_2333107
AFAP1,ILMN_1651235
AFAP1,ILMN_1701998
AFAP1L1,ILMN_1694140
AFAP1L2,ILMN_1730995
AFAP1L2,ILMN_2404917
AFF1,ILMN_1673119
AFF1,ILMN_2129015
AFF2,ILMN_1725889
AFF3,ILMN_1677951
AFF3,ILMN_1775235
AFF4,ILMN_1708502
AFG3L2,ILMN_2066124
AFMID,ILMN_1707551
AFMID,ILMN_2095653
AFP,ILMN_1782204
AFTPH,ILMN_1767722
AFTPH,ILMN_2342841
AFTPH,ILMN_2402766
AGA,ILMN_1802631
AGBL1,ILMN_1657603
AGBL1,ILMN_1887648
AGBL1,ILMN_2100055
AGBL2,ILMN_1688627
AGBL3,ILMN_1672767
AGBL4,ILMN_2196642
AGBL5,ILMN_1778510
AGBL5,ILMN_2290776
AGBL5,ILMN_2308689
AGER,ILMN_1690829
AGER,ILMN_1729777
AGER,ILMN_2257015
AGGF1,ILMN_1776153
AGGF1,ILMN_2064917
AGK,ILMN_1772645
AGL,ILMN_1664006
AGL,ILMN_1680343
AGL,ILMN_1717468
AGL,ILMN_1750235
AGL,ILMN_1775082
AGL,ILMN_2274377
AGL,ILMN_2277492
AGL,ILMN_2371825
AGMAT,ILMN_1707169
AGPAT2,ILMN_1681081
AGPAT2,ILMN_1732176
AGPAT2,ILMN_2377430
AGPAT3,ILMN_1654010
AGPAT3,ILMN_1661373
AGPAT3,ILMN_2288175
AGPAT4,ILMN_1730504
AGPAT5,ILMN_1662049
AGPS,ILMN_1698209
AGR2,ILMN_1814151
AGR2,ILMN_3307841
AGR3,ILMN_1728787
AGR3,ILMN_2050246
AGRN,ILMN_1770454
AGRN,ILMN_2234605
AGT,ILMN_1813530
AGTPBP1,ILMN_1718071
AGTPBP1,ILMN_2223922
AGTR1,ILMN_1814327
AGTR1,ILMN_2341343
AGTR2,ILMN_1775634
AGXT,ILMN_1709796
AHCY,ILMN_1657862
AHCYL1,ILMN_1770412
AHCYL2,ILMN_1712786
AHDC1,ILMN_1680111
AHI1,ILMN_1791006
AHNAK,ILMN_1714567
AHNAK,ILMN_1752159
AHNAK,ILMN_1792495
AHNAK2,ILMN_1657111
AHNAK2,ILMN_1750352
AHNAK2,ILMN_1790688
AHNAK2,ILMN_3243156
AHR,ILMN_1812640
AHR,ILMN_2162799
AHSA1,ILMN_1703617
AHSA2,ILMN_1798308
AHSG,ILMN_1730625
AIF1,ILMN_1703538
AIF1,ILMN_1792473
AIFM1,ILMN_1667183
AIFM1,ILMN_1717357
AIFM2,ILMN_1712639
AIFM3,ILMN_1704173
AIG1,ILMN_1797974
AIM1,ILMN_1688625
AIM1L,ILMN_1669557
AIM1L,ILMN_1696228
AIM1L,ILMN_1740590
AIM1L,ILMN_2113340
AIM1L,ILMN_3307874
AIM2,ILMN_1681301
AIM2,ILMN_2214232
AIP,ILMN_2103841
AIPL1,ILMN_2368268
AIPL1,ILMN_2415292
AIRE,ILMN_1791236
AIRE,ILMN_2261519
AJAP1,ILMN_1723521
AJAP1,ILMN_2242299
AJAP1,ILMN_2312764
AK1,ILMN_1779965
AK2,ILMN_1655645
AK2,ILMN_1670542
AK2,ILMN_1716053
AK3,ILMN_1778173
AK5,ILMN_1656593
AK5,ILMN_2283473
AK5,ILMN_2387712
AK7,ILMN_1684305
AKAP1,ILMN_1712530
AKAP10,ILMN_1718808
AKAP11,ILMN_1693220
AKAP11,ILMN_1783818
AKAP11,ILMN_2293758
AKAP12,ILMN_1684836
AKAP12,ILMN_1686846
AKAP12,ILMN_1715532
AKAP12,ILMN_2308950
AKAP13,ILMN_1752247
AKAP13,ILMN_2396956
AKAP14,ILMN_1673542
AKAP14,ILMN_1679987
AKAP14,ILMN_1802537
AKAP3,ILMN_1808905
AKAP5,ILMN_1690818
AKAP6,ILMN_1770758
AKAP7,ILMN_1703049
AKAP7,ILMN_1733690
AKAP7,ILMN_2293529
AKAP7,ILMN_2410406
AKAP8,ILMN_1741572
AKAP8L,ILMN_1768962
AKAP9,ILMN_2400663
AKNA,ILMN_1770673
AKR1A1,ILMN_1728047
AKR1A1,ILMN_1774938
AKR1A1,ILMN_2380771
AKR1B1,ILMN_1701731
AKR1B10,ILMN_1672148
AKR1C1,ILMN_1662507
AKR1C3,ILMN_1713124
AKR7A2,ILMN_1677043
AKR7A3,ILMN_1718483
AKR7A3,ILMN_2145396
AKT1,ILMN_1748661
AKT1,ILMN_2388507
AKT1,ILMN_2410909
AKT1S1,ILMN_1726906
AKT2,ILMN_1743347
AKT3,ILMN_1733598
AKT3,ILMN_1757130
AKT3,ILMN_2325610
AKT3,ILMN_2325612
AKTIP,ILMN_1665982
AKTIP,ILMN_2377240
ALAD,ILMN_1679898
ALAD,ILMN_1747577
ALAD,ILMN_2404657
ALB,ILMN_1682763
ALB,ILMN_1782939
ALCAM,ILMN_1670870
ALDH16A1,ILMN_2051381
ALDH18A1,ILMN_2302716
ALDH1A1,ILMN_1709348
ALDH1A1,ILMN_2096372
ALDH1A3,ILMN_1807439
ALDH1A3,ILMN_2139970
ALDH1B1,ILMN_1675398
ALDH1B1,ILMN_2150894
ALDH1L1,ILMN_1802167
ALDH1L2,ILMN_2182980
ALDH2,ILMN_1793859
ALDH3A1,ILMN_1702503
ALDH3A2,ILMN_1667564
ALDH3A2,ILMN_1794825
ALDH3A2,ILMN_2401641
ALDH3B1,ILMN_1727965
ALDH3B1,ILMN_1728662
ALDH4A1,ILMN_1656368
ALDH4A1,ILMN_1696099
ALDH4A1,ILMN_2244841
ALDH4A1,ILMN_2406557
ALDH5A1,ILMN_2372398
ALDH5A1,ILMN_2372403
ALDH6A1,ILMN_1785284
ALDH6A1,ILMN_2096985
ALDH7A1,ILMN_1687508
ALDH7A1,ILMN_1763461
ALDH8A1,ILMN_1681938
ALDH8A1,ILMN_1699258
ALDH8A1,ILMN_2365176
ALDH9A1,ILMN_1761804
ALDOA,ILMN_1681374
ALDOA,ILMN_1736700
ALDOA,ILMN_1741148
ALDOA,ILMN_2251253
ALDOB,ILMN_1747716
ALDOC,ILMN_1755974
ALG1,ILMN_1718093
ALG12,ILMN_1743995
ALG13,ILMN_1724341
ALG13,ILMN_1761456
ALG13,ILMN_2147503
ALG14,ILMN_1743635
ALG14,ILMN_2191822
ALG2,ILMN_1737945
ALG3,ILMN_1711886
ALG6,ILMN_1771411
ALG8,ILMN_1685413
ALG8,ILMN_2271014
ALG8,ILMN_2365686
ALG9,ILMN_1732809
ALKBH1,ILMN_1758038
ALKBH1,ILMN_2276750
ALKBH1,ILMN_2375973
ALKBH2,ILMN_1690252
ALKBH3,ILMN_2134062
ALKBH4,ILMN_1805673
ALKBH5,ILMN_1657283
ALKBH6,ILMN_1808792
ALKBH7,ILMN_1761764
ALKBH8,ILMN_1779190
ALLC,ILMN_1681046
ALLC,ILMN_1784583
ALMS1,ILMN_1709474
ALOX12B,ILMN_1692332
ALOX15,ILMN_1729320
ALOX15,ILMN_2403534
ALOX15B,ILMN_1751975
ALOX15B,ILMN_2276904
ALOX15B,ILMN_2393149
ALOX5,ILMN_1651466
ALOX5,ILMN_1792150
ALOX5AP,ILMN_1797875
ALOXE3,ILMN_1678255
ALPK1,ILMN_2078697
ALPK2,ILMN_1811238
ALPK3,ILMN_1734630
ALPL,ILMN_1701603
ALPPL2,ILMN_1801851
ALS2,ILMN_1750256
ALS2CL,ILMN_1700596
ALS2CL,ILMN_1702322
ALS2CR11,ILMN_1792449
ALS2CR12,ILMN_1765674
ALX1,ILMN_1724540
ALX1,ILMN_3236443
ALX3,ILMN_1729325
ALX3,ILMN_2191902
AMBN,ILMN_1697611
AMBN,ILMN_1751092
AMBN,ILMN_1794384
AMBP,ILMN_1695446
AMBRA1,ILMN_1662681
AMD1,ILMN_1667994
AMDHD1,ILMN_1788239
AMELX,ILMN_2397406
AMFR,ILMN_1666258
AMFR,ILMN_1723116
AMHR2,ILMN_1736412
AMIGO1,ILMN_1765460
AMIGO2,ILMN_1725896
AMMECR1,ILMN_1670506
AMMECR1,ILMN_1779374
AMMECR1,ILMN_2394242
AMMECR1L,ILMN_1727023
AMN,ILMN_1683901
AMOT,ILMN_1792409
AMOTL1,ILMN_1748141
AMOTL2,ILMN_1778788
AMPD2,ILMN_1696830
AMPD2,ILMN_1701589
AMPD2,ILMN_1786899
AMPD3,ILMN_1660854
AMPD3,ILMN_1665307
AMPD3,ILMN_1731223
AMPD3,ILMN_1774447
AMPH,ILMN_1685834
AMPH,ILMN_1725297
AMZ1,ILMN_1785742
AMZ1,ILMN_1901974
AMZ2,ILMN_1801606
AMZ2,ILMN_2309549
ANAPC10,ILMN_1770378
ANAPC11,ILMN_1674988
ANAPC11,ILMN_1722102
ANAPC11,ILMN_1726281
ANAPC11,ILMN_1753773
ANAPC11,ILMN_2343563
ANAPC13,ILMN_1793894
ANAPC2,ILMN_1733096
ANAPC2,ILMN_1813243
ANAPC4,ILMN_1802973
ANAPC5,ILMN_1723177
ANAPC7,ILMN_2199284
ANGEL1,ILMN_1665871
ANGEL2,ILMN_1736340
ANGPT1,ILMN_1677723
ANGPT1,ILMN_2086890
ANGPT2,ILMN_1774207
ANGPT2,ILMN_3250067
ANGPT2,ILMN_3250879
ANGPTL1,ILMN_1669773
ANGPTL1,ILMN_2145501
ANGPTL2,ILMN_1772612
ANGPTL3,ILMN_1695193
ANGPTL3,ILMN_2143220
ANGPTL4,ILMN_1674376
ANGPTL4,ILMN_1707727
ANGPTL4,ILMN_2386444
ANGPTL6,ILMN_1725518
ANGPTL7,ILMN_1813361
ANK1,ILMN_1684694
ANK1,ILMN_2317186
ANK2,ILMN_1652729
ANK2,ILMN_1776363
ANK3,ILMN_1651943
ANK3,ILMN_1661875
ANK3,ILMN_2390609
ANKAR,ILMN_2112829
ANKAR,ILMN_2112834
ANKDD1A,ILMN_1813139
ANKFN1,ILMN_1811239
ANKFY1,ILMN_1735364
ANKFY1,ILMN_1794470
ANKH,ILMN_1660778
ANKH,ILMN_1692080
ANKIB1,ILMN_3241218
ANKLE1,ILMN_1751744
ANKLE1,ILMN_2091590
ANKLE1,ILMN_3243457
ANKLE2,ILMN_3249608
ANKMY1,ILMN_1675483
ANKMY1,ILMN_1799369
ANKMY1,ILMN_2251062
ANKMY2,ILMN_1784292
ANKRA2,ILMN_1687351
ANKRA2,ILMN_2185563
ANKRD10,ILMN_1711828
ANKRD10,ILMN_2115218
ANKRD11,ILMN_1690465
ANKRD11,ILMN_2108709
ANKRD12,ILMN_1661833
ANKRD13A,ILMN_1689908
ANKRD13B,ILMN_1794070
ANKRD13C,ILMN_2148507
ANKRD13D,ILMN_1660183
ANKRD13D,ILMN_1662902
ANKRD13D,ILMN_1667830
ANKRD13D,ILMN_1672356
ANKRD13D,ILMN_1790351
ANKRD13D,ILMN_1807112
ANKRD16,ILMN_1659156
ANKRD16,ILMN_1675435
ANKRD16,ILMN_2353431
ANKRD17,ILMN_1712019
ANKRD17,ILMN_1787064
ANKRD17,ILMN_2406335
ANKRD2,ILMN_1682547
ANKRD22,ILMN_1799848
ANKRD22,ILMN_2132599
ANKRD24,ILMN_1768202
ANKRD24,ILMN_2101368
ANKRD26,ILMN_1740161
ANKRD27,ILMN_1794063
ANKRD28,ILMN_1697594
ANKRD28,ILMN_2232520
ANKRD29,ILMN_1749338
ANKRD29,ILMN_2075643
ANKRD31,ILMN_1708056
ANKRD33,ILMN_1667748
ANKRD34A,ILMN_2119793
ANKRD35,ILMN_1798006
ANKRD35,ILMN_2145153
ANKRD36B,ILMN_1780806
ANKRD36B,ILMN_2189614
ANKRD37,ILMN_1756417
ANKRD39,ILMN_1710979
ANKRD40,ILMN_1758846
ANKRD44,ILMN_1755049
ANKRD44,ILMN_2059844
ANKRD45,ILMN_1733716
ANKRD46,ILMN_1712298
ANKRD49,ILMN_1669259
ANKRD50,ILMN_2226304
ANKRD52,ILMN_3244029
ANKRD53,ILMN_1772660
ANKRD54,ILMN_1766309
ANKRD55,ILMN_1798947
ANKRD6,ILMN_1698159
ANKRD6,ILMN_2178587
ANKRD9,ILMN_1675937
ANKRD9,ILMN_2048607
ANKS1A,ILMN_1813669
ANKS1B,ILMN_1696131
ANKS1B,ILMN_1758392
ANKS1B,ILMN_2340974
ANKS3,ILMN_1751636
ANKS6,ILMN_1691716
ANKS6,ILMN_1735108
ANKS6,ILMN_1802231
ANKZF1,ILMN_1677487
ANKZF1,ILMN_2273796
ANKZF1,ILMN_2370692
ANLN,ILMN_1739645
ANP32A,ILMN_1807945
ANP32B,ILMN_1684293
ANP32D,ILMN_1728191
ANP32E,ILMN_1684923
ANPEP,ILMN_1763837
ANTXR1,ILMN_1670379
ANTXR1,ILMN_1780894
ANTXR1,ILMN_1811877
ANTXR1,ILMN_2387995
ANTXR2,ILMN_1812926
ANXA1,ILMN_2184184
ANXA11,ILMN_1685170
ANXA11,ILMN_1807003
ANXA11,ILMN_2380494
ANXA13,ILMN_1737612
ANXA13,ILMN_1799243
ANXA13,ILMN_2412490
ANXA2,ILMN_1711899
ANXA2,ILMN_1755937
ANXA2,ILMN_2409167
ANXA2P1,ILMN_1698100
ANXA2P1,ILMN_2041101
ANXA2P3,ILMN_1798372
ANXA3,ILMN_1694548
ANXA4,ILMN_1711408
ANXA5,ILMN_1741003
ANXA6,ILMN_1678612
ANXA7,ILMN_1662322
ANXA7,ILMN_1703791
ANXA9,ILMN_2217601
AOAH,ILMN_1709820
AOC2,ILMN_1741431
AOC2,ILMN_1799863
AOC2,ILMN_2405185
AOC3,ILMN_1782086
AOX1,ILMN_1767113
AP1B1,ILMN_1781983
AP1B1,ILMN_2387505
AP1G1,ILMN_2399622
AP1G1,ILMN_2399627
AP1G2,ILMN_1754179
AP1M1,ILMN_1754738
AP1S1,ILMN_2316173
AP1S2,ILMN_1766411
AP1S2,ILMN_2120273
AP1S3,ILMN_1768610
AP2A1,ILMN_1673108
AP2A1,ILMN_1815306
AP2A1,ILMN_2359211
AP2A2,ILMN_1803779
AP2B1,ILMN_1681998
AP2B1,ILMN_2331735
AP2M1,ILMN_1699598
AP2M1,ILMN_2402798
AP2S1,ILMN_1662426
AP2S1,ILMN_1809957
AP3B1,ILMN_1768867
AP3B2,ILMN_1679256
AP3D1,ILMN_1764945
AP3M1,ILMN_1667086
AP3M1,ILMN_1701774
AP3M1,ILMN_2362122
